S,pA,i,SFS_i
10,0.01,115,1.219490055378168e-6
10,0.01,116,1.2132086571312694e-6
10,0.01,117,1.2070636374580447e-6
10,0.01,118,1.2010518188139004e-6
10,0.01,119,1.1951701341444237e-6
10,0.01,120,1.1894156223353777e-6
10,0.01,121,1.1837854238912417e-6
10,0.01,122,1.1782767768262159e-6
10,0.01,123,1.1728870127405204e-6
10,0.01,124,1.1676135531842159e-6
10,0.01,125,1.1624539059568676e-6
10,0.01,126,1.1574056619012776e-6
10,0.01,127,1.152466491613394e-6
10,0.01,128,1.1476341424020385e-6
10,0.01,129,1.1429064353756185e-6
10,0.01,130,1.1382812626615348e-6
10,0.01,131,1.1337565847583445e-6
10,0.01,132,1.129330428005954e-6
10,0.01,133,1.1250008821723056e-6
10,0.01,134,1.1207660981490918e-6
10,0.01,135,1.1166242857501266e-6
10,0.01,136,1.1125737116099643e-6
10,0.01,137,1.1086126971730447e-6
10,0.01,138,1.1047396167676995e-6
10,0.01,139,1.1009528957960429e-6
10,0.01,140,1.0972510089181297e-6
10,0.01,141,1.0936324784479511e-6
10,0.01,142,1.0900958726816229e-6
10,0.01,143,1.086639804389213e-6
10,0.01,144,1.0832629306999352e-6
10,0.01,145,1.0799639458092373e-6
10,0.01,146,1.0767415892230187e-6
10,0.01,147,1.0735946374655868e-6
10,0.01,148,1.0705219047927182e-6
10,0.01,149,1.067522242029672e-6
10,0.01,150,1.064594535468626e-6
10,0.01,151,1.0617377058291133e-6
10,0.01,152,1.0589507072852065e-6
10,0.01,153,1.0562325046472896e-6
10,0.01,154,1.0535821463611412e-6
10,0.01,155,1.0509986671831644e-6
10,0.01,156,1.0484811431776843e-6
10,0.01,157,1.046028679419675e-6
10,0.01,158,1.0436404087014613e-6
10,0.01,159,1.041315490741475e-6
10,0.01,160,1.0390531114250837e-6
10,0.01,161,1.0368524820723652e-6
10,0.01,162,1.0347128387412248e-6
10,0.01,163,1.0326334415482338e-6
10,0.01,164,1.0306135740229335e-6
10,0.01,165,1.0286525430479574e-6
10,0.01,166,1.0267496754421647e-6
10,0.01,167,1.0249043230206081e-6
10,0.01,168,1.0231158564048874e-6
10,0.01,169,1.0213836673085112e-6
10,0.01,170,1.0197071674548446e-6
10,0.01,171,1.018085788117161e-6
10,0.01,172,1.0165189795795597e-6
10,0.01,173,1.0150062107468661e-6
10,0.01,174,1.013546968673711e-6
10,0.01,175,1.0121407581496712e-6
10,0.01,176,1.0107871012938199e-6
10,0.01,177,1.009485537165069e-6
10,0.01,178,1.0082356213873031e-6
10,0.01,179,1.0070369257564903e-6
10,0.01,180,1.005889038054976e-6
10,0.01,181,1.0047915613964249e-6
10,0.01,182,1.0037441142272472e-6
10,0.01,183,1.002746329857375e-6
10,0.01,184,1.0017978561967905e-6
10,0.01,185,1.000898355470874e-6
10,0.01,186,1.0000475039469212e-6
10,0.01,187,9.99244991671876e-7
10,0.01,188,9.9849052222011e-7
10,0.01,189,9.977838124514162e-7
10,0.01,190,9.971245922787327e-7
10,0.01,191,9.965126044450422e-7
10,0.01,192,9.959476043101565e-7
10,0.01,193,9.954293596461905e-7
10,0.01,194,9.949576504397872e-7
10,0.01,195,9.94532268705163e-7
10,0.01,196,9.941530183037424e-7
10,0.01,197,9.938197147722629e-7
10,0.01,198,9.935321851579662e-7
10,0.01,199,9.932902678614186e-7
10,0.01,200,9.930938124863808e-7
10,0.01,201,9.929426796964938e-7
10,0.01,202,9.928367410791165e-7
10,0.01,203,9.927758790151595e-7
10,0.01,204,9.927599865557154e-7
10,0.01,205,9.927889673047776e-7
10,0.01,206,9.92862735307925e-7
10,0.01,207,9.929812149471998e-7
10,0.01,208,9.93144340841233e-7
10,0.01,209,9.933520577516877e-7
10,0.01,210,9.93604320493742e-7
10,0.01,211,9.939010938542462e-7
10,0.01,212,9.942423525137183e-7
10,0.01,213,9.94628080972922e-7
10,0.01,214,9.950582734853903e-7
10,0.01,215,9.955329339945657e-7
10,0.01,216,9.960520760757191e-7
10,0.01,217,9.966157228827271e-7
10,0.01,218,9.972239070990783e-7
10,0.01,219,9.978766708938365e-7
10,0.01,220,9.985740658820608e-7
10,0.01,221,9.993161530580761e-7
10,0.01,222,1.0001030029195149e-6
10,0.01,223,1.0009346951307338e-6
10,0.01,224,1.0018113188097403e-6
10,0.01,225,1.0027329723547197e-6
10,0.01,226,1.0036997634606444e-6
10,0.01,227,1.0047118091087074e-6
10,0.01,228,1.0057692355595433e-6
10,0.01,229,1.0068721783506415e-6
10,0.01,230,1.0080207822906476e-6
10,0.01,231,1.0092152014983262e-6
10,0.01,232,1.0104555993432195e-6
10,0.01,233,1.0117421485260451e-6
10,0.01,234,1.013075031061001e-6
10,0.01,235,1.0144544383021556e-6
10,0.01,236,1.0158805709669086e-6
10,0.01,237,1.017353639163154e-6
10,0.01,238,1.0188738624198202e-6
10,0.01,239,1.0204414697210997e-6
10,0.01,240,1.0220566995446742e-6
10,0.01,241,1.0237197999005444e-6
10,0.01,242,1.0254310283808913e-6
10,0.01,243,1.027190652203685e-6
10,0.01,244,1.0289989482667207e-6
10,0.01,245,1.0308562032023625e-6
10,0.01,246,1.0327627134367635e-6
10,0.01,247,1.0347187857181606e-6
10,0.01,248,1.0367247486446615e-6
10,0.01,249,1.038780896796379e-6
10,0.01,250,1.0408875872515049e-6
10,0.01,251,1.0430451656721965e-6
10,0.01,252,1.0452539881963254e-6
10,0.01,253,1.0475144214419024e-6
10,0.01,254,1.0498268425374033e-6
10,0.01,255,1.0521916391715016e-6
10,0.01,256,1.0546092096576816e-6
10,0.01,257,1.0570799611809506e-6
10,0.01,258,1.0596043165030308e-6
10,0.01,259,1.0621827050113297e-6
10,0.01,260,1.0648155683716726e-6
10,0.01,261,1.0675033593583421e-6
10,0.01,262,1.0702465419378528e-6
10,0.01,263,1.073045591451039e-6
10,0.01,264,1.0759009946578947e-6
10,0.01,265,1.078813249924728e-6
10,0.01,266,1.0817828673271457e-6
10,0.01,267,1.0848103687897916e-6
10,0.01,268,1.0878962882261024e-6
10,0.01,269,1.091041171679476e-6
10,0.01,270,1.0942455774703768e-6
10,0.01,271,1.0975100763466747e-6
10,0.01,272,1.1008352516379412e-6
10,0.01,273,1.1042216994152e-6
10,0.01,274,1.107670028651437e-6
10,0.01,275,1.1111808610169669e-6
10,0.01,276,1.1147548329186874e-6
10,0.01,277,1.1183925919206567e-6
10,0.01,278,1.1220948007470538e-6
10,0.01,279,1.1258621354270724e-6
10,0.01,280,1.1296952860281266e-6
10,0.01,281,1.1335949567636669e-6
10,0.01,282,1.1375618662081519e-6
10,0.01,283,1.141596747499758e-6
10,0.01,284,1.1457003485468232e-6
10,0.01,285,1.1498734322410444e-6
10,0.01,286,1.1541167766736078e-6
10,0.01,287,1.1584311753571804e-6
10,0.01,288,1.162817437452989e-6
10,0.01,289,1.167276388000565e-6
10,0.01,290,1.1718088681603238e-6
10,0.01,291,1.176415735450298e-6
10,0.01,292,1.1810978639951409e-6
10,0.01,293,1.1858561447801337e-6
10,0.01,294,1.1906914859093098e-6
10,0.01,295,1.195604812869537e-6
10,0.01,296,1.2005970688002722e-6
10,0.01,297,1.2056692147690789e-6
10,0.01,298,1.2108222300521561e-6
10,0.01,299,1.216057112425908e-6
10,0.01,300,1.2213748784518658e-6
10,0.01,301,1.2267765637847075e-6
10,0.01,302,1.2322632234738323e-6
10,0.01,303,1.2378359322763982e-6
10,0.01,304,1.2434957849759831e-6
10,0.01,305,1.2492438967078576e-6
10,0.01,306,1.255081403290957e-6
10,0.01,307,1.261009461566686e-6
10,0.01,308,1.2670292497451885e-6
10,0.01,309,1.273141967756342e-6
10,0.01,310,1.2793488376118968e-6
10,0.01,311,1.2856511037715422e-6
10,0.01,312,1.2920500335172447e-6
10,0.01,313,1.2985469173359828e-6
10,0.01,314,1.3051430693088435e-6
10,0.01,315,1.3118398275084212e-6
10,0.01,316,1.3186385544042076e-6
10,0.01,317,1.3255406372765323e-6
10,0.01,318,1.3325474886403684e-6
10,0.01,319,1.3396605469580227e-6
10,0.01,320,1.346881276133532e-6
10,0.01,321,1.354211167175105e-6
10,0.01,322,1.3616517379459852e-6
10,0.01,323,1.369204533785445e-6
10,0.01,324,1.3768711279921577e-6
10,0.01,325,1.384653122293444e-6
10,0.01,326,1.3925521473555721e-6
10,0.01,327,1.4005698632802712e-6
10,0.01,328,1.408707960120633e-6
10,0.01,329,1.4169681584054466e-6
10,0.01,330,1.425352209672926e-6
10,0.01,331,1.4338618970190325e-6
10,0.01,332,1.4424990356520027e-6
10,0.01,333,1.4512654734584534e-6
10,0.01,334,1.4601630915731618e-6
10,0.01,335,1.4691938050188875e-6
10,0.01,336,1.4783595632017025e-6
10,0.01,337,1.4876623506462033e-6
10,0.01,338,1.4971041875347601e-6
10,0.01,339,1.5066871322826115e-6
10,0.01,340,1.5164132738994179e-6
10,0.01,341,1.5262847463023444e-6
10,0.01,342,1.5363037188791742e-6
10,0.01,343,1.5464724000236817e-6
10,0.01,344,1.5567930378436382e-6
10,0.01,345,1.5672679208777664e-6
10,0.01,346,1.5778993788246489e-6
10,0.01,347,1.5886897832853201e-6
10,0.01,348,1.5996415485206053e-6
10,0.01,349,1.6107571322237705e-6
10,0.01,350,1.6220390363088304e-6
10,0.01,351,1.6334898077145878e-6
10,0.01,352,1.6451120392243092e-6
10,0.01,353,1.6569083711793194e-6
10,0.01,354,1.6688814879088548e-6
10,0.01,355,1.6810341274946898e-6
10,0.01,356,1.6933690737289575e-6
10,0.01,357,1.705889161494841e-6
10,0.01,358,1.7185972767912683e-6
10,0.01,359,1.7314963576728043e-6
10,0.01,360,1.7445893952079777e-6
10,0.01,361,1.7578794344601274e-6
10,0.01,362,1.7713695754647635e-6
10,0.01,363,1.785062974282841e-6
10,0.01,364,1.7989628439984956e-6
10,0.01,365,1.8130724557962931e-6
10,0.01,366,1.8273951400303763e-6
10,0.01,367,1.8419342873246513e-6
10,0.01,368,1.8566933496915391e-6
10,0.01,369,1.8716758416741132e-6
10,0.01,370,1.8868853415077803e-6
10,0.01,371,1.902325492309007e-6
10,0.01,372,1.9180000032842564e-6
10,0.01,373,1.93391265096368e-6
10,0.01,374,1.9500672804590547e-6
10,0.01,375,1.9664678067461353e-6
10,0.01,376,1.983118215972629e-6
10,0.01,377,2.0000225668289533e-6
10,0.01,378,2.017184991761407e-6
10,0.01,379,2.0346096985621446e-6
10,0.01,380,2.052300971677282e-6
10,0.01,381,2.070263173652937e-6
10,0.01,382,2.088500746608436e-6
10,0.01,383,2.107018213737469e-6
10,0.01,384,2.1258201808376664e-6
10,0.01,385,2.1449113378695237e-6
10,0.01,386,2.164296460545655e-6
10,0.01,387,2.1839804119985383e-6
10,0.01,388,2.2039681441967976e-6
10,0.01,389,2.224264700102572e-6
10,0.01,390,2.2448752149175865e-6
10,0.01,391,2.2658049180715915e-6
10,0.01,392,2.2870591349589775e-6
10,0.01,393,2.308643288775701e-6
10,0.01,394,2.330562902350275e-6
10,0.01,395,2.3528236000619814e-6
10,0.01,396,2.375431109765666e-6
10,0.01,397,2.398391264761956e-6
10,0.01,398,2.4217100058070714e-6
10,0.01,399,2.445393383162451e-6
