S,pA,i,SFS_i
10,0.0001,84,1.5064298018663224e-8
10,0.0001,85,1.4934187305138977e-8
10,0.0001,86,1.4807395399346888e-8
10,0.0001,87,1.4683810544131282e-8
10,0.0001,88,1.4563326093788331e-8
10,0.0001,89,1.4445840227506906e-8
10,0.0001,90,1.433125568174298e-8
10,0.0001,91,1.4219479500282134e-8
10,0.0001,92,1.4110422800595184e-8
10,0.0001,93,1.400400055528271e-8
10,0.0001,94,1.3900131387489807e-8
10,0.0001,95,1.3798737379205914e-8
10,0.0001,96,1.3699743891602235e-8
10,0.0001,97,1.3603079396461821e-8
10,0.0001,98,1.3508675317943583e-8
10,0.0001,99,1.3416465883944177e-8
10,0.0001,100,1.3326387986385678e-8
10,0.0001,101,1.3238381049807054e-8
10,0.0001,102,1.3152386907715653e-8
10,0.0001,103,1.3068349686094183e-8
10,0.0001,104,1.2986215693709123e-8
10,0.0001,105,1.2905933318641129e-8
10,0.0001,106,1.2827452930701659e-8
10,0.0001,107,1.2750726789326058e-8
10,0.0001,108,1.267570895659191e-8
10,0.0001,109,1.260235521503355e-8
10,0.0001,110,1.2530622989947769e-8
10,0.0001,111,1.2460471275907754e-8
10,0.0001,112,1.2391860567230714e-8
10,0.0001,113,1.2324752792084654e-8
10,0.0001,114,1.2259111250218428e-8
10,0.0001,115,1.2194900553781681e-8
10,0.0001,116,1.2132086571312695e-8
10,0.0001,117,1.2070636374580448e-8
10,0.0001,118,1.2010518188139005e-8
10,0.0001,119,1.1951701341444238e-8
10,0.0001,120,1.189415622335378e-8
10,0.0001,121,1.1837854238912419e-8
10,0.0001,122,1.1782767768262161e-8
10,0.0001,123,1.1728870127405205e-8
10,0.0001,124,1.167613553184216e-8
10,0.0001,125,1.1624539059568677e-8
10,0.0001,126,1.1574056619012778e-8
10,0.0001,127,1.1524664916133942e-8
10,0.0001,128,1.1476341424020386e-8
10,0.0001,129,1.1429064353756187e-8
10,0.0001,130,1.1382812626615348e-8
10,0.0001,131,1.1337565847583447e-8
10,0.0001,132,1.1293304280059542e-8
10,0.0001,133,1.1250008821723056e-8
10,0.0001,134,1.120766098149092e-8
10,0.0001,135,1.1166242857501269e-8
10,0.0001,136,1.1125737116099643e-8
10,0.0001,137,1.1086126971730447e-8
10,0.0001,138,1.1047396167676996e-8
10,0.0001,139,1.100952895796043e-8
10,0.0001,140,1.09725100891813e-8
10,0.0001,141,1.0936324784479511e-8
10,0.0001,142,1.090095872681623e-8
10,0.0001,143,1.0866398043892131e-8
10,0.0001,144,1.0832629306999354e-8
10,0.0001,145,1.0799639458092375e-8
10,0.0001,146,1.0767415892230188e-8
10,0.0001,147,1.073594637465587e-8
10,0.0001,148,1.0705219047927183e-8
10,0.0001,149,1.067522242029672e-8
10,0.0001,150,1.0645945354686263e-8
10,0.0001,151,1.0617377058291134e-8
10,0.0001,152,1.0589507072852066e-8
10,0.0001,153,1.0562325046472898e-8
10,0.0001,154,1.0535821463611413e-8
10,0.0001,155,1.0509986671831647e-8
10,0.0001,156,1.0484811431776845e-8
10,0.0001,157,1.0460286794196752e-8
10,0.0001,158,1.0436404087014614e-8
10,0.0001,159,1.0413154907414751e-8
10,0.0001,160,1.0390531114250838e-8
10,0.0001,161,1.0368524820723653e-8
10,0.0001,162,1.034712838741225e-8
10,0.0001,163,1.032633441548234e-8
10,0.0001,164,1.0306135740229335e-8
10,0.0001,165,1.0286525430479575e-8
10,0.0001,166,1.0267496754421648e-8
10,0.0001,167,1.0249043230206083e-8
10,0.0001,168,1.0231158564048876e-8
10,0.0001,169,1.0213836673085113e-8
10,0.0001,170,1.0197071674548447e-8
10,0.0001,171,1.018085788117161e-8
10,0.0001,172,1.0165189795795598e-8
10,0.0001,173,1.0150062107468662e-8
10,0.0001,174,1.013546968673711e-8
10,0.0001,175,1.0121407581496712e-8
10,0.0001,176,1.01078710129382e-8
10,0.0001,177,1.0094855371650691e-8
10,0.0001,178,1.0082356213873033e-8
10,0.0001,179,1.0070369257564904e-8
10,0.0001,180,1.005889038054976e-8
10,0.0001,181,1.0047915613964251e-8
10,0.0001,182,1.0037441142272474e-8
10,0.0001,183,1.0027463298573752e-8
10,0.0001,184,1.0017978561967907e-8
10,0.0001,185,1.0008983554708742e-8
10,0.0001,186,1.0000475039469212e-8
10,0.0001,187,9.992449916718762e-9
10,0.0001,188,9.984905222201102e-9
10,0.0001,189,9.977838124514162e-9
10,0.0001,190,9.97124592278733e-9
10,0.0001,191,9.965126044450424e-9
10,0.0001,192,9.959476043101567e-9
10,0.0001,193,9.954293596461907e-9
10,0.0001,194,9.949576504397873e-9
10,0.0001,195,9.945322687051632e-9
10,0.0001,196,9.941530183037424e-9
10,0.0001,197,9.93819714772263e-9
10,0.0001,198,9.935321851579664e-9
10,0.0001,199,9.932902678614186e-9
10,0.0001,200,9.930938124863808e-9
10,0.0001,201,9.92942679696494e-9
10,0.0001,202,9.928367410791168e-9
10,0.0001,203,9.927758790151595e-9
10,0.0001,204,9.927599865557157e-9
10,0.0001,205,9.927889673047778e-9
10,0.0001,206,9.928627353079251e-9
10,0.0001,207,9.929812149471998e-9
10,0.0001,208,9.931443408412331e-9
10,0.0001,209,9.933520577516878e-9
10,0.0001,210,9.936043204937422e-9
10,0.0001,211,9.939010938542465e-9
10,0.0001,212,9.942423525137185e-9
10,0.0001,213,9.946280809729221e-9
10,0.0001,214,9.950582734853904e-9
10,0.0001,215,9.95532933994566e-9
10,0.0001,216,9.960520760757192e-9
10,0.0001,217,9.966157228827273e-9
10,0.0001,218,9.972239070990784e-9
10,0.0001,219,9.978766708938366e-9
10,0.0001,220,9.985740658820609e-9
10,0.0001,221,9.993161530580762e-9
10,0.0001,222,1.000103002919515e-8
10,0.0001,223,1.0009346951307339e-8
10,0.0001,224,1.0018113188097404e-8
10,0.0001,225,1.0027329723547199e-8
10,0.0001,226,1.0036997634606444e-8
10,0.0001,227,1.0047118091087074e-8
10,0.0001,228,1.0057692355595434e-8
10,0.0001,229,1.0068721783506417e-8
10,0.0001,230,1.0080207822906477e-8
10,0.0001,231,1.0092152014983263e-8
10,0.0001,232,1.0104555993432197e-8
10,0.0001,233,1.0117421485260453e-8
10,0.0001,234,1.0130750310610012e-8
10,0.0001,235,1.0144544383021557e-8
10,0.0001,236,1.0158805709669087e-8
10,0.0001,237,1.0173536391631541e-8
10,0.0001,238,1.0188738624198203e-8
10,0.0001,239,1.0204414697210998e-8
10,0.0001,240,1.0220566995446745e-8
10,0.0001,241,1.0237197999005446e-8
10,0.0001,242,1.0254310283808914e-8
10,0.0001,243,1.0271906522036852e-8
10,0.0001,244,1.0289989482667208e-8
10,0.0001,245,1.0308562032023627e-8
10,0.0001,246,1.0327627134367636e-8
10,0.0001,247,1.0347187857181606e-8
10,0.0001,248,1.0367247486446615e-8
10,0.0001,249,1.0387808967963792e-8
10,0.0001,250,1.0408875872515049e-8
10,0.0001,251,1.0430451656721965e-8
10,0.0001,252,1.0452539881963256e-8
10,0.0001,253,1.0475144214419024e-8
10,0.0001,254,1.0498268425374035e-8
10,0.0001,255,1.0521916391715017e-8
10,0.0001,256,1.0546092096576817e-8
10,0.0001,257,1.0570799611809509e-8
10,0.0001,258,1.0596043165030311e-8
10,0.0001,259,1.06218270501133e-8
10,0.0001,260,1.0648155683716728e-8
10,0.0001,261,1.0675033593583423e-8
10,0.0001,262,1.070246541937853e-8
10,0.0001,263,1.0730455914510391e-8
10,0.0001,264,1.075900994657895e-8
10,0.0001,265,1.078813249924728e-8
10,0.0001,266,1.0817828673271458e-8
10,0.0001,267,1.0848103687897916e-8
10,0.0001,268,1.0878962882261025e-8
10,0.0001,269,1.0910411716794763e-8
10,0.0001,270,1.0942455774703769e-8
10,0.0001,271,1.0975100763466747e-8
10,0.0001,272,1.1008352516379412e-8
10,0.0001,273,1.1042216994152002e-8
10,0.0001,274,1.1076700286514371e-8
10,0.0001,275,1.111180861016967e-8
10,0.0001,276,1.1147548329186876e-8
10,0.0001,277,1.1183925919206567e-8
10,0.0001,278,1.122094800747054e-8
10,0.0001,279,1.1258621354270726e-8
10,0.0001,280,1.1296952860281267e-8
10,0.0001,281,1.133594956763667e-8
10,0.0001,282,1.1375618662081521e-8
10,0.0001,283,1.1415967474997582e-8
10,0.0001,284,1.1457003485468232e-8
10,0.0001,285,1.1498734322410446e-8
10,0.0001,286,1.154116776673608e-8
10,0.0001,287,1.1584311753571805e-8
10,0.0001,288,1.1628174374529889e-8
10,0.0001,289,1.1672763880005649e-8
10,0.0001,290,1.171808868160324e-8
10,0.0001,291,1.1764157354502981e-8
10,0.0001,292,1.181097863995141e-8
10,0.0001,293,1.185856144780134e-8
10,0.0001,294,1.1906914859093098e-8
10,0.0001,295,1.1956048128695372e-8
10,0.0001,296,1.2005970688002724e-8
10,0.0001,297,1.205669214769079e-8
10,0.0001,298,1.2108222300521564e-8
10,0.0001,299,1.2160571124259081e-8
10,0.0001,300,1.221374878451866e-8
10,0.0001,301,1.2267765637847076e-8
10,0.0001,302,1.2322632234738324e-8
10,0.0001,303,1.2378359322763983e-8
10,0.0001,304,1.2434957849759832e-8
10,0.0001,305,1.2492438967078578e-8
10,0.0001,306,1.255081403290957e-8
10,0.0001,307,1.2610094615666862e-8
10,0.0001,308,1.2670292497451886e-8
10,0.0001,309,1.2731419677563422e-8
10,0.0001,310,1.279348837611897e-8
10,0.0001,311,1.2856511037715424e-8
10,0.0001,312,1.2920500335172449e-8
10,0.0001,313,1.298546917335983e-8
10,0.0001,314,1.3051430693088437e-8
10,0.0001,315,1.3118398275084215e-8
10,0.0001,316,1.3186385544042077e-8
10,0.0001,317,1.3255406372765326e-8
10,0.0001,318,1.3325474886403686e-8
10,0.0001,319,1.3396605469580229e-8
10,0.0001,320,1.3468812761335321e-8
10,0.0001,321,1.3542111671751051e-8
10,0.0001,322,1.3616517379459855e-8
10,0.0001,323,1.369204533785445e-8
10,0.0001,324,1.3768711279921578e-8
10,0.0001,325,1.3846531222934442e-8
10,0.0001,326,1.3925521473555722e-8
10,0.0001,327,1.4005698632802714e-8
10,0.0001,328,1.4087079601206332e-8
10,0.0001,329,1.4169681584054467e-8
10,0.0001,330,1.4253522096729261e-8
10,0.0001,331,1.4338618970190328e-8
10,0.0001,332,1.4424990356520029e-8
10,0.0001,333,1.4512654734584535e-8
10,0.0001,334,1.460163091573162e-8
10,0.0001,335,1.4691938050188876e-8
10,0.0001,336,1.4783595632017029e-8
10,0.0001,337,1.4876623506462035e-8
10,0.0001,338,1.4971041875347603e-8
10,0.0001,339,1.5066871322826117e-8
10,0.0001,340,1.516413273899418e-8
10,0.0001,341,1.5262847463023447e-8
10,0.0001,342,1.5363037188791744e-8
10,0.0001,343,1.546472400023682e-8
10,0.0001,344,1.5567930378436383e-8
10,0.0001,345,1.5672679208777668e-8
10,0.0001,346,1.5778993788246488e-8
10,0.0001,347,1.5886897832853204e-8
10,0.0001,348,1.5996415485206055e-8
10,0.0001,349,1.6107571322237707e-8
10,0.0001,350,1.6220390363088307e-8
10,0.0001,351,1.633489807714588e-8
10,0.0001,352,1.6451120392243095e-8
10,0.0001,353,1.6569083711793196e-8
10,0.0001,354,1.668881487908855e-8
10,0.0001,355,1.68103412749469e-8
10,0.0001,356,1.6933690737289577e-8
10,0.0001,357,1.705889161494841e-8
10,0.0001,358,1.7185972767912685e-8
10,0.0001,359,1.7314963576728046e-8
10,0.0001,360,1.7445893952079778e-8
10,0.0001,361,1.7578794344601275e-8
10,0.0001,362,1.7713695754647637e-8
10,0.0001,363,1.7850629742828413e-8
10,0.0001,364,1.798962843998496e-8
10,0.0001,365,1.8130724557962933e-8
10,0.0001,366,1.8273951400303767e-8
10,0.0001,367,1.8419342873246513e-8
10,0.0001,368,1.8566933496915394e-8
10,0.0001,369,1.8716758416741134e-8
10,0.0001,370,1.8868853415077807e-8
10,0.0001,371,1.9023254923090073e-8
10,0.0001,372,1.9180000032842568e-8
10,0.0001,373,1.9339126509636804e-8
10,0.0001,374,1.950067280459055e-8
10,0.0001,375,1.9664678067461354e-8
10,0.0001,376,1.9831182159726292e-8
10,0.0001,377,2.0000225668289536e-8
10,0.0001,378,2.0171849917614074e-8
10,0.0001,379,2.034609698562145e-8
10,0.0001,380,2.0523009716772823e-8
10,0.0001,381,2.0702631736529375e-8
10,0.0001,382,2.0885007466084363e-8
10,0.0001,383,2.1070182137374696e-8
10,0.0001,384,2.1258201808376665e-8
10,0.0001,385,2.144911337869524e-8
10,0.0001,386,2.164296460545655e-8
10,0.0001,387,2.1839804119985386e-8
10,0.0001,388,2.203968144196798e-8
10,0.0001,389,2.2242647001025726e-8
10,0.0001,390,2.2448752149175868e-8
10,0.0001,391,2.2658049180715918e-8
10,0.0001,392,2.2870591349589776e-8
10,0.0001,393,2.3086432887757012e-8
10,0.0001,394,2.3305629023502753e-8
10,0.0001,395,2.352823600061982e-8
10,0.0001,396,2.375431109765666e-8
10,0.0001,397,2.3983912647619564e-8
10,0.0001,398,2.4217100058070716e-8
10,0.0001,399,2.4453933831624515e-8
