S,pA,i,SFS_i
0.,0.001,58,1.72415040010736e-7
0.,0.001,59,1.6949277235783094e-7
0.,0.001,60,1.6666791364206174e-7
0.,0.001,61,1.639356732657038e-7
0.,0.001,62,1.6129156970176898e-7
0.,0.001,63,1.587314055985368e-7
0.,0.001,64,1.562512468682892e-7
0.,0.001,65,1.5384740071430168e-7
0.,0.001,66,1.5151639838314017e-7
0.,0.001,67,1.492549782123123e-7
0.,0.001,68,1.4706007039854484e-7
0.,0.001,69,1.4492878310109256e-7
0.,0.001,70,1.4285838972648462e-7
0.,0.001,71,1.408463172919812e-7
0.,0.001,72,1.3889013575843897e-7
0.,0.001,73,1.3698754823943703e-7
0.,0.001,74,1.3513638200480962e-7
0.,0.001,75,1.3333458020313153e-7
0.,0.001,76,1.3158019423834925e-7
0.,0.001,77,1.2987137674018453e-7
0.,0.001,78,1.2820637507743677e-7
0.,0.001,79,1.2658352535129925e-7
0.,0.001,80,1.2500124687039424e-7
0.,0.001,81,1.2345803699395604e-7
0.,0.001,82,1.2195246638279812e-7
0.,0.001,83,1.204831745715921e-7
0.,0.001,84,1.190488659141336e-7
0.,0.001,85,1.1764830569352002e-7
0.,0.001,86,1.1628031663871831e-7
0.,0.001,87,1.1494377560752496e-7
0.,0.001,88,1.1363761050840538e-7
0.,0.001,89,1.1236079743380221e-7
0.,0.001,90,1.1111235798302858e-7
0.,0.001,91,1.0989135676197285e-7
0.,0.001,92,1.0869689904576376e-7
0.,0.001,93,1.0752812859227492e-7
0.,0.001,94,1.0638422559531253e-7
0.,0.001,95,1.0526440476674292e-7
0.,0.001,96,1.0416791353876367e-7
0.,0.001,97,1.0309403037734409e-7
0.,0.001,98,1.0204206319881331e-7
0.,0.001,99,1.0101134788247833e-7
0.,0.001,100,1.0000124687247382e-7
0.,0.001,101,9.901114786264446e-8
0.,0.001,102,9.804046255894564e-8
0.,0.001,103,9.70886255135467e-8
0.,0.001,104,9.615509302671335e-8
0.,0.001,105,9.523934211105652e-8
0.,0.001,106,9.434086951456074e-8
0.,0.001,107,9.345919079837072e-8
0.,0.001,108,9.25938394658124e-8
0.,0.001,109,9.174436613935793e-8
0.,0.001,110,9.091033778250749e-8
0.,0.001,111,9.009133696358867e-8
0.,0.001,112,8.928696115944088e-8
0.,0.001,113,8.849682209504704e-8
0.,0.001,114,8.772054511952668e-8
0.,0.001,115,8.695776861314818e-8
0.,0.001,116,8.620814342584747e-8
0.,0.001,117,8.547133234431442e-8
0.,0.001,118,8.4747009586182e-8
0.,0.001,119,8.40348603197817e-8
0.,0.001,120,8.333458020786282e-8
0.,0.001,121,8.264587497380849e-8
0.,0.001,122,8.196845998949361e-8
0.,0.001,123,8.130205988233637e-8
0.,0.001,124,8.064640816526968e-8
0.,0.001,125,8.000124687504776e-8
0.,0.001,126,7.936632624022891e-8
0.,0.001,127,7.874140435556598e-8
0.,0.001,128,7.812624687532301e-8
0.,0.001,129,7.752062672038597e-8
0.,0.001,130,7.692432379863231e-8
0.,0.001,131,7.633712473825228e-8
0.,0.001,132,7.575882263333421e-8
0.,0.001,133,7.518921680067248e-8
0.,0.001,134,7.462811254763189e-8
0.,0.001,135,7.40753209501438e-8
0.,0.001,136,7.353065864088858e-8
0.,0.001,137,7.299394760623983e-8
0.,0.001,138,7.246501499241388e-8
0.,0.001,139,7.194369291945505e-8
0.,0.001,140,7.142981830523307e-8
0.,0.001,141,7.092323269294679e-8
0.,0.001,142,7.042378208979359e-8
0.,0.001,143,6.993131681070157e-8
0.,0.001,144,6.944569142706948e-8
0.,0.001,145,6.896676420010195e-8
0.,0.001,146,6.84943976333331e-8
0.,0.001,147,6.802845783815176e-8
0.,0.001,148,6.756881454712455e-8
0.,0.001,149,6.711534099413891e-8
0.,0.001,150,6.666791379996608e-8
0.,0.001,151,6.622641286324457e-8
0.,0.001,152,6.57907212570394e-8
0.,0.001,153,6.536072403008211e-8
0.,0.001,154,6.493631181391978e-8
0.,0.001,155,6.451737591083653e-8
0.,0.001,156,6.410381098102632e-8
0.,0.001,157,6.369551439436635e-8
0.,0.001,158,6.329238611899021e-8
0.,0.001,159,6.289432863957768e-8
0.,0.001,160,6.250124687868136e-8
0.,0.001,161,6.211304812106168e-8
0.,0.001,162,6.172964194059758e-8
0.,0.001,163,6.135094013050389e-8
0.,0.001,164,6.097685663516994e-8
0.,0.001,165,6.060730748523587e-8
0.,0.001,166,6.024221073469742e-8
0.,0.001,167,5.988148640033707e-8
0.,0.001,168,5.952505640328944e-8
0.,0.001,169,5.917284451272151e-8
0.,0.001,170,5.8824776291454747e-8
0.,0.001,171,5.848077904281033e-8
0.,0.001,172,5.814078176361856e-8
0.,0.001,173,5.7804715088093345e-8
0.,0.001,174,5.747251124792041e-8
0.,0.001,175,5.7144104023065235e-8
0.,0.001,176,5.68194286984936e-8
0.,0.001,177,5.6498422021653355e-8
0.,0.001,178,5.6181022161412146e-8
0.,0.001,179,5.5867168665974136e-8
0.,0.001,180,5.555680243627581e-8
0.,0.001,181,5.524986566535715e-8
0.,0.001,182,5.4946301825984563e-8
0.,0.001,183,5.464605562420559e-8
0.,0.001,184,5.434907296809426e-8
0.,0.001,185,5.405530093529241e-8
0.,0.001,186,5.376468774155761e-8
0.,0.001,187,5.347718271032262e-8
0.,0.001,188,5.3192736243250644e-8
0.,0.001,189,5.291129979170424e-8
0.,0.001,190,5.263282582912249e-8
0.,0.001,191,5.235726782427246e-8
0.,0.001,192,5.2084580215264554e-8
0.,0.001,193,5.181471838461146e-8
0.,0.001,194,5.1547638634697e-8
0.,0.001,195,5.128329816427957e-8
0.,0.001,196,5.102165504559926e-8
0.,0.001,197,5.0762668202242857e-8
0.,0.001,198,5.0506297387607406e-8
0.,0.001,199,5.025250316407321e-8
0.,0.001,200,5.000124688277914e-8
0.,0.001,201,4.9752490663977135e-8
0.,0.001,202,4.9506197378031506e-8
0.,0.001,203,4.92623306269223e-8
0.,0.001,204,4.9020854726313374e-8
0.,0.001,205,4.8781734688149545e-8
0.,0.001,206,4.854493620375598e-8
0.,0.001,207,4.83104256274277e-8
0.,0.001,208,4.8078169960499925e-8
0.,0.001,209,4.784813683584361e-8
0.,0.001,210,4.7620294502874574e-8
0.,0.001,211,4.739461181283753e-8
0.,0.001,212,4.717105820478572e-8
0.,0.001,213,4.694960369164614e-8
0.,0.001,214,4.6730218846854646e-8
0.,0.001,215,4.651287479131791e-8
0.,0.001,216,4.629754318073243e-8
0.,0.001,217,4.6084196193309714e-8
0.,0.001,218,4.587280651768556e-8
0.,0.001,219,4.566334734136459e-8
0.,0.001,220,4.545579233939173e-8
0.,0.001,221,4.525011566324248e-8
0.,0.001,222,4.5046291928214764e-8
0.,0.001,223,4.484429621252515e-8
0.,0.001,224,4.4644104028133266e-8
0.,0.001,225,4.444569132980512e-8
0.,0.001,226,4.4249034496093875e-8
0.,0.001,227,4.4054110321699666e-8
0.,0.001,228,4.386089600848558e-8
0.,0.001,229,4.36693691565235e-8
0.,0.001,230,4.347950775490145e-8
0.,0.001,231,4.329129017602285e-8
0.,0.001,232,4.310469516198e-8
0.,0.001,233,4.29197018218434e-8
0.,0.001,234,4.273628962133336e-8
0.,0.001,235,4.255443837575652e-8
0.,0.001,236,4.237412824243584e-8
0.,0.001,237,4.219533971361187e-8
0.,0.001,238,4.201805360940128e-8
0.,0.001,239,4.184225107091808e-8
0.,0.001,240,4.1667913553630285e-8
0.,0.001,241,4.149502282065034e-8
0.,0.001,242,4.132356093675804e-8
0.,0.001,243,4.115351026174063e-8
0.,0.001,244,4.0984853444776487e-8
0.,0.001,245,4.0817573418193786e-8
0.,0.001,246,4.065165339188808e-8
0.,0.001,247,4.048707684766934e-8
0.,0.001,248,4.032382755016326e-8
0.,0.001,249,4.01618898823979e-8
0.,0.001,250,4.000124714321776e-8
0.,0.001,251,3.984188449107789e-8
0.,0.001,252,3.968378666348947e-8
0.,0.001,253,3.952693864764469e-8
0.,0.001,254,3.937132567280479e-8
0.,0.001,255,3.9216933203757284e-8
0.,0.001,256,3.9063746934818817e-8
0.,0.001,257,3.8911752784438653e-8
0.,0.001,258,3.8760936813346624e-8
0.,0.001,259,3.8611285499888024e-8
0.,0.001,260,3.8462785350898055e-8
0.,0.001,261,3.8315423134358115e-8
0.,0.001,262,3.816918582040725e-8
0.,0.001,263,3.8024060577576126e-8
0.,0.001,264,3.788003476822429e-8
0.,0.001,265,3.773709594612384e-8
0.,0.001,266,3.759523185202299e-8
0.,0.001,267,3.745443041032973e-8
0.,0.001,268,3.731467972564017e-8
0.,0.001,269,3.7175968079512834e-8
0.,0.001,270,3.7038283927061485e-8
0.,0.001,271,3.690161589381728e-8
0.,0.001,272,3.676595277258058e-8
0.,0.001,273,3.663128352036807e-8
0.,0.001,274,3.649759725539973e-8
0.,0.001,275,3.636488325417585e-8
0.,0.001,276,3.6233130948624053e-8
0.,0.001,277,3.6102329923248056e-8
0.,0.001,278,3.597246991215056e-8
0.,0.001,279,3.584354079776273e-8
0.,0.001,280,3.57155326053414e-8
0.,0.001,281,3.5588435503258164e-8
0.,0.001,282,3.5462239799066216e-8
0.,0.001,283,3.5336935937300914e-8
0.,0.001,284,3.521251449711452e-8
0.,0.001,285,3.5088966189828924e-8
0.,0.001,286,3.496628185672102e-8
0.,0.001,287,3.484445246670196e-8
0.,0.001,288,3.472346911411464e-8
0.,0.001,289,3.460332301657454e-8
0.,0.001,290,3.448400551274802e-8
0.,0.001,291,3.436550806055535e-8
0.,0.001,292,3.424782223473904e-8
0.,0.001,293,3.41309397251493e-8
0.,0.001,294,3.4014852334672944e-8
0.,0.001,295,3.3899551977351704e-8
0.,0.001,296,3.378503067649777e-8
0.,0.001,297,3.367128056285398e-8
0.,0.001,298,3.355829387279112e-8
0.,0.001,299,3.3446062946541326e-8
0.,0.001,300,3.3334580226452404e-8
0.,0.001,301,3.3223838255364136e-8
0.,0.001,302,3.311382967479952e-8
0.,0.001,303,3.300454722348075e-8
0.,0.001,304,3.2895983735658514e-8
0.,0.001,305,3.2788132139560654e-8
0.,0.001,306,3.2680985455856666e-8
0.,0.001,307,3.257453679616225e-8
0.,0.001,308,3.2468779361515975e-8
0.,0.001,309,3.2363706441041655e-8
0.,0.001,310,3.225931141038127e-8
0.,0.001,311,3.215558773041254e-8
0.,0.001,312,3.2052528945838524e-8
0.,0.001,313,3.1950128683833474e-8
0.,0.001,314,3.1848380652744775e-8
0.,0.001,315,3.1747278640773723e-8
0.,0.001,316,3.1646816514777815e-8
0.,0.001,317,3.154698821865991e-8
0.,0.001,318,3.144778777288393e-8
0.,0.001,319,3.134920927752795e-8
0.,0.001,320,3.125124689518566e-8
0.,0.001,321,3.1153894870366146e-8
0.,0.001,322,3.105714751650829e-8
0.,0.001,323,3.096099921798816e-8
0.,0.001,324,3.08654444264552e-8
0.,0.001,325,3.077047766492021e-8
0.,0.001,326,3.067609352155439e-8
0.,0.001,327,3.058228665123927e-8
0.,0.001,328,3.0489051774042135e-8
0.,0.001,329,3.039638367423176e-8
0.,0.001,330,3.0304277199252004e-8
0.,0.001,331,3.021272725886527e-8
0.,0.001,332,3.012172882414653e-8
0.,0.001,333,3.003127692657001e-8
0.,0.001,334,2.994136665712556e-8
0.,0.001,335,2.9851993165225485e-8
0.,0.001,336,2.9763151658634405e-8
0.,0.001,337,2.9674837401336096e-8
0.,0.001,338,2.9587045713596753e-8
0.,0.001,339,2.949977201712685e-8
0.,0.001,340,2.9413011633271792e-8
0.,0.001,341,2.9326760112714302e-8
0.,0.001,342,2.9241012990734318e-8
0.,0.001,343,2.915576585466139e-8
0.,0.001,344,2.907101434329785e-8
0.,0.001,345,2.8986754146219808e-8
0.,0.001,346,2.89029810030279e-8
0.,0.001,347,2.8819690702586983e-8
0.,0.001,348,2.873687908227684e-8
0.,0.001,349,2.865454202726292e-8
0.,0.001,350,2.8572675469789383e-8
0.,0.001,351,2.849127538849168e-8
0.,0.001,352,2.8410337807722356e-8
0.,0.001,353,2.8329858810947935e-8
0.,0.001,354,2.824983447870929e-8
0.,0.001,355,2.8170260983319507e-8
0.,0.001,356,2.809113453936293e-8
0.,0.001,357,2.801245138080787e-8
0.,0.001,358,2.7934207792971913e-8
0.,0.001,359,2.785640009770641e-8
0.,0.001,360,2.7779024677100004e-8
0.,0.001,361,2.7702077924356845e-8
0.,0.001,362,2.762555629179649e-8
0.,0.001,363,2.7549456266027314e-8
0.,0.001,364,2.7473774372262373e-8
0.,0.001,365,2.7398507173802556e-8
0.,0.001,366,2.7323651271510778e-8
0.,0.001,367,2.7249203303300128e-8
0.,0.001,368,2.7175159943609623e-8
0.,0.001,369,2.7101517903095823e-8
0.,0.001,370,2.7028273927362756e-8
0.,0.001,371,2.6955424798034574e-8
0.,0.001,372,2.6882967330675597e-8
0.,0.001,373,2.6810898375174273e-8
0.,0.001,374,2.6739214815188155e-8
0.,0.001,375,2.666791356752474e-8
0.,0.001,376,2.6596991581819375e-8
0.,0.001,377,2.6526445840072178e-8
0.,0.001,378,2.6456273356734778e-8
0.,0.001,379,2.6386471176135502e-8
0.,0.001,380,2.6317036375384433e-8
0.,0.001,381,2.6247966061803375e-8
0.,0.001,382,2.6179257372944436e-8
0.,0.001,383,2.611090747623043e-8
0.,0.001,384,2.6042913568585043e-8
0.,0.001,385,2.5975272876057322e-8
0.,0.001,386,2.5907982653445314e-8
0.,0.001,387,2.5841040184451876e-8
0.,0.001,388,2.5774442778678757e-8
0.,0.001,389,2.5708187776542592e-8
0.,0.001,390,2.564227254364281e-8
0.,0.001,391,2.5576694473050977e-8
0.,0.001,392,2.551145098440145e-8
0.,0.001,393,2.5446539523730842e-8
0.,0.001,394,2.5381957562814296e-8
0.,0.001,395,2.5317702599107638e-8
0.,0.001,396,2.5253772155336233e-8
0.,0.001,397,2.5190163779176355e-8
0.,0.001,398,2.512687504299768e-8
0.,0.001,399,2.506390354402318e-8
