S,pA,i,SFS_i
1000,0.01,57,2.0459311547085248e-6
1000,0.01,58,2.016535592358822e-6
1000,0.01,59,1.988170387049571e-6
1000,0.01,60,1.9607843150974527e-6
1000,0.01,61,1.9343295151724892e-6
1000,0.01,62,1.908761217176415e-6
1000,0.01,63,1.8840374923429545e-6
1000,0.01,64,1.8601190476134847e-6
1000,0.01,65,1.8369690011395445e-6
1000,0.01,66,1.8145527127446611e-6
1000,0.01,67,1.792837613733141e-6
1000,0.01,68,1.7717930545712309e-6
1000,0.01,69,1.7513901659438724e-6
1000,0.01,70,1.731601731601737e-6
1000,0.01,71,1.712402072006511e-6
1000,0.01,72,1.6937669376688844e-6
1000,0.01,73,1.6756734112511545e-6
1000,0.01,74,1.658099817608031e-6
1000,0.01,75,1.6410256410249042e-6
1000,0.01,76,1.624431448992423e-6
1000,0.01,77,1.6082988219209387e-6
1000,0.01,78,1.5926102882624566e-6
1000,0.01,79,1.5773492645609875e-6
1000,0.01,80,1.5625000000001138e-6
1000,0.01,81,1.548047525059134e-6
1000,0.01,82,1.5339776037105063e-6
1000,0.01,83,1.5202766902467723e-6
1000,0.01,84,1.5069318866326338e-6
1000,0.01,85,1.4939309056876112e-6
1000,0.01,86,1.4812620352588312e-6
1000,0.01,87,1.4689141052577562e-6
1000,0.01,88,1.456876456886593e-6
1000,0.01,89,1.4451389139863251e-6
1000,0.01,90,1.4336917562782212e-6
1000,0.01,91,1.4225256943742543e-6
1000,0.01,92,1.4116318464169713e-6
1000,0.01,93,1.4010017162283612e-6
1000,0.01,94,1.3906271728558774e-6
1000,0.01,95,1.3805004314070965e-6
1000,0.01,96,1.3706140350882719e-6
1000,0.01,97,1.3609608383522888e-6
1000,0.01,98,1.3515339910801597e-6
1000,0.01,99,1.3423269237224484e-6
1000,0.01,100,1.3333333333334245e-6
1000,0.01,101,1.3245471704357584e-6
1000,0.01,102,1.315962626661373e-6
1000,0.01,103,1.3075741231080086e-6
1000,0.01,104,1.2993762993761105e-6
1000,0.01,105,1.2913640032280801e-6
1000,0.01,106,1.2835322808363348e-6
1000,0.01,107,1.2758763675791982e-6
1000,0.01,108,1.2683916793495137e-6
1000,0.01,109,1.261073804343067e-6
1000,0.01,110,1.2539184952963294e-6
1000,0.01,111,1.2469216621452455e-6
1000,0.01,112,1.2400793650795917e-6
1000,0.01,113,1.2333878079614936e-6
1000,0.01,114,1.226843332106479e-6
1000,0.01,115,1.2204424103737705e-6
1000,0.01,116,1.2141816415736151e-6
1000,0.01,117,1.2080577451602792e-6
1000,0.01,118,1.2020675561965457e-6
1000,0.01,119,1.1962080205747059e-6
1000,0.01,120,1.1904761904761603e-6
1000,0.01,121,1.1848692200598393e-6
1000,0.01,122,1.1793843613633939e-6
1000,0.01,123,1.1740189603899029e-6
1000,0.01,124,1.1687704534828738e-6
1000,0.01,125,1.163636363636268e-6
1000,0.01,126,1.1586142973004526e-6
1000,0.01,127,1.1537019411035314e-6
1000,0.01,128,1.1488970588233057e-6
1000,0.01,129,1.144197488486512e-6
1000,0.01,130,1.139601139601132e-6
1000,0.01,131,1.1351059905218511e-6
1000,0.01,132,1.1307100859339492e-6
1000,0.01,133,1.1264115344541012e-6
1000,0.01,134,1.122208506340635e-6
1000,0.01,135,1.1180992313068927e-6
1000,0.01,136,1.114081996435293e-6
1000,0.01,137,1.1101551441823983e-6
1000,0.01,138,1.10631707046932e-6
1000,0.01,139,1.1025662228885584e-6
1000,0.01,140,1.09890109890552e-6
1000,0.01,141,1.0953202442725749e-6
1000,0.01,142,1.0918222513757146e-6
1000,0.01,143,1.088405757745519e-6
1000,0.01,144,1.0850694459629776e-6
1000,0.01,145,1.081812036382893e-6
1000,0.01,146,1.078632295405684e-6
1000,0.01,147,1.0755290272021364e-6
1000,0.01,148,1.0725010744502147e-6
1000,0.01,149,1.0695473171961981e-6
1000,0.01,150,1.0666666717760385e-6
1000,0.01,151,1.0638580898005556e-6
1000,0.01,152,1.0611205572082505e-6
1000,0.01,153,1.0584530713277425e-6
1000,0.01,154,1.0558547144023343e-6
1000,0.01,155,1.0533245556346434e-6
1000,0.01,156,1.0508617066023664e-6
1000,0.01,157,1.0484653089054053e-6
1000,0.01,158,1.0461345329015416e-6
1000,0.01,159,1.0438685769465576e-6
1000,0.01,160,1.0416666666674392e-6
1000,0.01,161,1.0395280542635508e-6
1000,0.01,162,1.0374520178442872e-6
1000,0.01,163,1.0354378607854509e-6
1000,0.01,164,1.0334849111203445e-6
1000,0.01,165,1.0315925215194996e-6
1000,0.01,166,1.02976006590464e-6
1000,0.01,167,1.0279869445657924e-6
1000,0.01,168,1.0262725779967227e-6
1000,0.01,169,1.0246164092317804e-6
1000,0.01,170,1.023017902806597e-6
1000,0.01,171,1.0214765443448243e-6
1000,0.01,172,1.0199918400652465e-6
1000,0.01,173,1.0185633164421224e-6
1000,0.01,174,1.0171905197843237e-6
1000,0.01,175,1.0158730158730218e-6
1000,0.01,176,1.0146103896103951e-6
1000,0.01,177,1.0134022446859292e-6
1000,0.01,178,1.0122482032593893e-6
1000,0.01,179,1.0111479056277263e-6
1000,0.01,180,1.0101010101010059e-6
1000,0.01,181,1.009107192411507e-6
1000,0.01,182,1.0081661457808706e-6
1000,0.01,183,1.0072775805192772e-6
1000,0.01,184,1.0064412238325205e-6
1000,0.01,185,1.0056568196103276e-6
1000,0.01,186,1.0049241282283435e-6
1000,0.01,187,1.0042429263639145e-6
1000,0.01,188,1.0036130068245957e-6
1000,0.01,189,1.003034178389655e-6
1000,0.01,190,1.0025062656641845e-6
1000,0.01,191,1.002029108945377e-6
1000,0.01,192,1.0016025641018168e-6
1000,0.01,193,1.0012265024646254e-6
1000,0.01,194,1.0009008107287482e-6
1000,0.01,195,1.0006253908685167e-6
1000,0.01,196,1.00040016006339e-6
1000,0.01,197,1.000225050635916e-6
1000,0.01,198,1.0001000100006537e-6
1000,0.01,199,1.0000250006247588e-6
1000,0.01,200,9.999999999998034e-7
1000,0.01,201,1.0000250006247575e-6
1000,0.01,202,1.000100010000652e-6
1000,0.01,203,1.0002250506359146e-6
1000,0.01,204,1.000400160063389e-6
1000,0.01,205,1.0006253908685173e-6
1000,0.01,206,1.0009008107287488e-6
1000,0.01,207,1.001226502464626e-6
1000,0.01,208,1.001602564101817e-6
1000,0.01,209,1.002029108945378e-6
1000,0.01,210,1.002506265664184e-6
1000,0.01,211,1.0030341783896551e-6
1000,0.01,212,1.0036130068245963e-6
1000,0.01,213,1.0042429263639151e-6
1000,0.01,214,1.0049241282283444e-6
1000,0.01,215,1.005656819610329e-6
1000,0.01,216,1.0064412238325209e-6
1000,0.01,217,1.0072775805192764e-6
1000,0.01,218,1.0081661457808694e-6
1000,0.01,219,1.0091071924115073e-6
1000,0.01,220,1.0101010101010063e-6
1000,0.01,221,1.0111479056277283e-6
1000,0.01,222,1.012248203259392e-6
1000,0.01,223,1.013402244685932e-6
1000,0.01,224,1.0146103896103951e-6
1000,0.01,225,1.015873015873022e-6
1000,0.01,226,1.017190519784322e-6
1000,0.01,227,1.018563316442121e-6
1000,0.01,228,1.019991840065245e-6
1000,0.01,229,1.021476544344823e-6
1000,0.01,230,1.0230179028065974e-6
1000,0.01,231,1.0246164092317808e-6
1000,0.01,232,1.0262725779967252e-6
1000,0.01,233,1.0279869445657924e-6
1000,0.01,234,1.0297600659046405e-6
1000,0.01,235,1.0315925215194979e-6
1000,0.01,236,1.0334849111203445e-6
1000,0.01,237,1.0354378607854513e-6
1000,0.01,238,1.0374520178442876e-6
1000,0.01,239,1.0395280542635512e-6
1000,0.01,240,1.0416666666674384e-6
1000,0.01,241,1.043868576946557e-6
1000,0.01,242,1.0461345329015405e-6
1000,0.01,243,1.0484653089054049e-6
1000,0.01,244,1.0508617066023658e-6
1000,0.01,245,1.053324555634643e-6
1000,0.01,246,1.055854714402336e-6
1000,0.01,247,1.0584530713277448e-6
1000,0.01,248,1.0611205572082503e-6
1000,0.01,249,1.0638580898005548e-6
1000,0.01,250,1.0666666717760378e-6
1000,0.01,251,1.0695473171961962e-6
1000,0.01,252,1.072501074450213e-6
1000,0.01,253,1.0755290272021366e-6
1000,0.01,254,1.0786322954056838e-6
1000,0.01,255,1.081812036382893e-6
1000,0.01,256,1.0850694459629774e-6
1000,0.01,257,1.0884057577455212e-6
1000,0.01,258,1.0918222513757146e-6
1000,0.01,259,1.0953202442725749e-6
1000,0.01,260,1.0989010989055184e-6
1000,0.01,261,1.1025662228885584e-6
1000,0.01,262,1.10631707046932e-6
1000,0.01,263,1.1101551441823983e-6
1000,0.01,264,1.114081996435292e-6
1000,0.01,265,1.118099231306892e-6
1000,0.01,266,1.122208506340634e-6
1000,0.01,267,1.1264115344541005e-6
1000,0.01,268,1.1307100859339486e-6
1000,0.01,269,1.135105990521851e-6
1000,0.01,270,1.1396011396011313e-6
1000,0.01,271,1.1441974884865118e-6
1000,0.01,272,1.1488970588233076e-6
1000,0.01,273,1.1537019411035305e-6
1000,0.01,274,1.1586142973004524e-6
1000,0.01,275,1.1636363636362654e-6
1000,0.01,276,1.1687704534828715e-6
1000,0.01,277,1.1740189603899022e-6
1000,0.01,278,1.1793843613633937e-6
1000,0.01,279,1.1848692200598389e-6
1000,0.01,280,1.1904761904761597e-6
1000,0.01,281,1.1962080205747059e-6
1000,0.01,282,1.2020675561965453e-6
1000,0.01,283,1.2080577451602782e-6
1000,0.01,284,1.2141816415736145e-6
1000,0.01,285,1.22044241037377e-6
1000,0.01,286,1.226843332106478e-6
1000,0.01,287,1.2333878079614932e-6
1000,0.01,288,1.240079365079591e-6
1000,0.01,289,1.2469216621452455e-6
1000,0.01,290,1.253918495296329e-6
1000,0.01,291,1.261073804343067e-6
1000,0.01,292,1.2683916793495137e-6
1000,0.01,293,1.2758763675791984e-6
1000,0.01,294,1.2835322808363348e-6
1000,0.01,295,1.2913640032280808e-6
1000,0.01,296,1.2993762993761111e-6
1000,0.01,297,1.3075741231080088e-6
1000,0.01,298,1.315962626661373e-6
1000,0.01,299,1.324547170435757e-6
1000,0.01,300,1.3333333333334249e-6
1000,0.01,301,1.3423269237224488e-6
1000,0.01,302,1.3515339910801599e-6
1000,0.01,303,1.3609608383522882e-6
1000,0.01,304,1.3706140350882727e-6
1000,0.01,305,1.3805004314070967e-6
1000,0.01,306,1.3906271728558783e-6
1000,0.01,307,1.401001716228362e-6
1000,0.01,308,1.411631846416971e-6
1000,0.01,309,1.4225256943742543e-6
1000,0.01,310,1.433691756278221e-6
1000,0.01,311,1.445138913986326e-6
1000,0.01,312,1.4568764568865933e-6
1000,0.01,313,1.4689141052577564e-6
1000,0.01,314,1.4812620352588314e-6
1000,0.01,315,1.4939309056876114e-6
1000,0.01,316,1.5069318866326343e-6
1000,0.01,317,1.5202766902467725e-6
1000,0.01,318,1.5339776037105063e-6
1000,0.01,319,1.5480475250591345e-6
1000,0.01,320,1.5625000000001146e-6
1000,0.01,321,1.5773492645609875e-6
1000,0.01,322,1.5926102882624562e-6
1000,0.01,323,1.608298821920939e-6
1000,0.01,324,1.624431448992423e-6
1000,0.01,325,1.6410256410249053e-6
1000,0.01,326,1.6580998176080317e-6
1000,0.01,327,1.6756734112511551e-6
1000,0.01,328,1.693766937668885e-6
1000,0.01,329,1.712402072006512e-6
1000,0.01,330,1.7316017316017382e-6
1000,0.01,331,1.7513901659438743e-6
1000,0.01,332,1.7717930545712326e-6
1000,0.01,333,1.7928376137331424e-6
1000,0.01,334,1.8145527127446618e-6
1000,0.01,335,1.8369690011395453e-6
1000,0.01,336,1.8601190476134852e-6
1000,0.01,337,1.8840374923429555e-6
1000,0.01,338,1.9087612171764154e-6
1000,0.01,339,1.93432951517249e-6
1000,0.01,340,1.960784315097453e-6
1000,0.01,341,1.988170387049572e-6
1000,0.01,342,2.0165355923588222e-6
1000,0.01,343,2.045931154708525e-6
1000,0.01,344,2.076411960296046e-6
1000,0.01,345,2.108036890733851e-6
1000,0.01,346,2.1408691929207652e-6
1000,0.01,347,2.174976890893308e-6
1000,0.01,348,2.2104332449264854e-6
1000,0.01,349,2.247317265019766e-6
1000,0.01,350,2.285714285718744e-6
1000,0.01,351,2.3257166114403193e-6
1000,0.01,352,2.367424242444212e-6
1000,0.01,353,2.410945694297769e-6
1000,0.01,354,2.456398919184581e-6
1000,0.01,355,2.5039123630673314e-6
1000,0.01,356,2.5536261491317703e-6
1000,0.01,357,2.6056934401667425e-6
1000,0.01,358,2.660281989447928e-6
1000,0.01,359,2.7175759222773158e-6
1000,0.01,360,2.777777777777899e-6
1000,0.01,361,2.84111087435229e-6
1000,0.01,362,2.907822041291809e-6
1000,0.01,363,2.97818479636712e-6
1000,0.01,364,3.052503052503014e-6
1000,0.01,365,3.1311154598825874e-6
1000,0.01,366,3.2144005021223416e-6
1000,0.01,367,3.3027825943351245e-6
1000,0.01,368,3.396739130451589e-6
1000,0.01,369,3.4968091616404033e-6
1000,0.01,370,3.603603603604045e-6
1000,0.01,371,3.7178176410450335e-6
1000,0.01,372,3.840245775729812e-6
1000,0.01,373,3.971800218449048e-6
1000,0.01,374,4.113533525298234e-6
1000,0.01,375,4.266666666666611e-6
1000,0.01,376,4.432624113474901e-6
1000,0.01,377,4.613078076433753e-6
1000,0.01,378,4.810004810078674e-6
1000,0.01,379,5.0257570046888586e-6
1000,0.01,380,5.26315789471664e-6
1000,0.01,381,5.525625086156804e-6
1000,0.01,382,5.817335659526406e-6
1000,0.01,383,6.1434495440874134e-6
1000,0.01,384,6.510416655908642e-6
1000,0.01,385,6.926406885494319e-6
1000,0.01,386,7.401924344459807e-6
1000,0.01,387,7.950705027600134e-6
1000,0.01,388,8.591062993705807e-6
1000,0.01,389,9.347969608787935e-6
1000,0.01,390,0.000010256375623003416
1000,0.01,391,0.00001136672949230978
1000,0.01,392,0.00001275456127159215
1000,0.01,393,0.000014537987215340993
1000,0.01,394,0.000016911514156994965
1000,0.01,395,0.000020215338221878786
1000,0.01,396,0.00002508638817118148
1000,0.01,397,0.00003280788758588939
1000,0.01,398,0.00004616482004674661
1000,0.01,399,0.00007164415474172363
