S,pA,i,SFS_i
50,0.001,116,1.2141816415736143e-7
50,0.001,117,1.2080577451602783e-7
50,0.001,118,1.2020675561965447e-7
50,0.001,119,1.1962080205747048e-7
50,0.001,120,1.190476190476159e-7
50,0.001,121,1.1848692200598379e-7
50,0.001,122,1.179384361363392e-7
50,0.001,123,1.1740189603899007e-7
50,0.001,124,1.1687704534828714e-7
50,0.001,125,1.1636363636362652e-7
50,0.001,126,1.1586142973004498e-7
50,0.001,127,1.1537019411035278e-7
50,0.001,128,1.1488970588233017e-7
50,0.001,129,1.1441974884865077e-7
50,0.001,130,1.1396011396011271e-7
50,0.001,131,1.1351059905218454e-7
50,0.001,132,1.1307100859339427e-7
50,0.001,133,1.126411534454094e-7
50,0.001,134,1.1222085063406264e-7
50,0.001,135,1.1180992313068835e-7
50,0.001,136,1.1140819964352823e-7
50,0.001,137,1.1101551441823863e-7
50,0.001,138,1.1063170704693066e-7
50,0.001,139,1.1025662228885434e-7
50,0.001,140,1.0989010989055023e-7
50,0.001,141,1.0953202442725555e-7
50,0.001,142,1.0918222513756927e-7
50,0.001,143,1.0884057577454938e-7
50,0.001,144,1.0850694459629493e-7
50,0.001,145,1.0818120363828607e-7
50,0.001,146,1.0786322954056474e-7
50,0.001,147,1.0755290272020952e-7
50,0.001,148,1.0725010744501677e-7
50,0.001,149,1.0695473171961448e-7
50,0.001,150,1.0666666717759784e-7
50,0.001,151,1.0638580898004873e-7
50,0.001,152,1.0611205572081735e-7
50,0.001,153,1.058453071327655e-7
50,0.001,154,1.0558547144022351e-7
50,0.001,155,1.0533245556345317e-7
50,0.001,156,1.0508617066022399e-7
50,0.001,157,1.0484653089052622e-7
50,0.001,158,1.046134532901379e-7
50,0.001,159,1.0438685769463736e-7
50,0.001,160,1.041666666667231e-7
50,0.001,161,1.039528054263315e-7
50,0.001,162,1.0374520178440208e-7
50,0.001,163,1.0354378607851488e-7
50,0.001,164,1.0334849111200026e-7
50,0.001,165,1.031592521519112e-7
50,0.001,166,1.0297600659042008e-7
50,0.001,167,1.0279869445652954e-7
50,0.001,168,1.02627257799616e-7
50,0.001,169,1.0246164092311436e-7
50,0.001,170,1.0230179028058757e-7
50,0.001,171,1.0214765443440073e-7
50,0.001,172,1.0199918400643212e-7
50,0.001,173,1.0185633164410746e-7
50,0.001,174,1.0171905197831368e-7
50,0.001,175,1.0158730158716783e-7
50,0.001,176,1.0146103896088737e-7
50,0.001,177,1.0134022446842064e-7
50,0.001,178,1.012248203257438e-7
50,0.001,179,1.011147905625516e-7
50,0.001,180,1.0101010100985033e-7
50,0.001,181,1.0091071924086725e-7
50,0.001,182,1.0081661457776604e-7
50,0.001,183,1.0072775805156413e-7
50,0.001,184,1.0064412238284027e-7
50,0.001,185,1.0056568196056637e-7
50,0.001,186,1.0049241282230608e-7
50,0.001,187,1.0042429263579313e-7
50,0.001,188,1.0036130068178193e-7
50,0.001,189,1.0030341783819794e-7
50,0.001,190,1.0025062656554908e-7
50,0.001,191,1.0020291089355301e-7
50,0.001,192,1.0016025640906632e-7
50,0.001,193,1.0012265024519914e-7
50,0.001,194,1.0009008107144381e-7
50,0.001,195,1.0006253908523077e-7
50,0.001,196,1.0004001600450293e-7
50,0.001,197,1.0002250506151184e-7
50,0.001,198,1.0001000099770954e-7
50,0.001,199,1.0000250005980729e-7
50,0.001,200,9.999999999695736e-8
50,0.001,201,1.0000250005905139e-7
50,0.001,202,1.0001000099618609e-7
50,0.001,203,1.0002250505919711e-7
50,0.001,204,1.0004001600136079e-7
50,0.001,205,1.000625390812123e-7
50,0.001,206,1.0009008106648622e-7
50,0.001,207,1.001226502392251e-7
50,0.001,208,1.0016025640198244e-7
50,0.001,209,1.0020291088524887e-7
50,0.001,210,1.0025062655589491e-7
50,0.001,211,1.0030341782704311e-7
50,0.001,212,1.0036130066895227e-7
50,0.001,213,1.0042429262108832e-7
50,0.001,214,1.0049241280549635e-7
50,0.001,215,1.0056568194138912e-7
50,0.001,216,1.0064412236099577e-7
50,0.001,217,1.0072775802671094e-7
50,0.001,218,1.0081661454951569e-7
50,0.001,219,1.0091071920877823e-7
50,0.001,220,1.010101009734207e-7
50,0.001,221,1.0111479052121174e-7
50,0.001,222,1.0122482027884666e-7
50,0.001,223,1.0134022441523233e-7
50,0.001,224,1.0146103890057504e-7
50,0.001,225,1.0158730151878745e-7
50,0.001,226,1.0171905190079418e-7
50,0.001,227,1.0185633155623459e-7
50,0.001,228,1.0199918390682908e-7
50,0.001,229,1.021476543215064e-7
50,0.001,230,1.0230179015263223e-7
50,0.001,231,1.0246164077809127e-7
50,0.001,232,1.0262725763525057e-7
50,0.001,233,1.0279869427024228e-7
50,0.001,234,1.029760063792874e-7
50,0.001,235,1.0315925191261811e-7
50,0.001,236,1.0334849084078907e-7
50,0.001,237,1.0354378577112486e-7
50,0.001,238,1.0374520143600271e-7
50,0.001,239,1.0395280503144614e-7
50,0.001,240,1.0416666621914208e-7
50,0.001,241,1.043868571873203e-7
50,0.001,242,1.0461345271510187e-7
50,0.001,243,1.0484653023871961e-7
50,0.001,244,1.0508616992138305e-7
50,0.001,245,1.0533245472593937e-7
50,0.001,246,1.0558547049083945e-7
50,0.001,247,1.0584530605654455e-7
50,0.001,248,1.0611205450078688e-7
50,0.001,249,1.0638580759696109e-7
50,0.001,250,1.0666666560962379e-7
50,0.001,251,1.0695472994199638e-7
50,0.001,252,1.072501054296753e-7
50,0.001,253,1.0755290043529638e-7
50,0.001,254,1.0786322694995554e-7
50,0.001,255,1.0818120070100508e-7
50,0.001,256,1.0850694126586169e-7
50,0.001,257,1.0884057199823759e-7
50,0.001,258,1.0918222085556425e-7
50,0.001,259,1.095320195717001e-7
50,0.001,260,1.0989010438445917e-7
50,0.001,261,1.1025661604488379e-7
50,0.001,262,1.1063169996597956e-7
50,0.001,263,1.1101550638786167e-7
50,0.001,264,1.1140819053613326e-7
50,0.001,265,1.1180991280149013e-7
50,0.001,266,1.1222083891875818e-7
50,0.001,267,1.1264114015753835e-7
50,0.001,268,1.1307099352134091e-7
50,0.001,269,1.1351058195577228e-7
50,0.001,270,1.1396009456673592e-7
50,0.001,271,1.1441972684888037e-7
50,0.001,272,1.1488968092492151e-7
50,0.001,273,1.1537016579657248e-7
50,0.001,274,1.1586139760722742e-7
50,0.001,275,1.1636359991784882e-7
50,0.001,276,1.1687700399604716e-7
50,0.001,277,1.1740184911774667e-7
50,0.001,278,1.1793838289376071e-7
50,0.001,279,1.184868615877271e-7
50,0.001,280,1.1904755048343306e-7
50,0.001,281,1.1962072424541336e-7
50,0.001,282,1.2020666730811522e-7
50,0.001,283,1.2080567428331662e-7
50,0.001,284,1.2141805038848216e-7
50,0.001,285,1.220441118976125e-7
50,0.001,286,1.2268418661551507e-7
50,0.001,287,1.233386143772207e-7
50,0.001,288,1.2400774757397792e-7
50,0.001,289,1.246919517071613e-7
50,0.001,290,1.2539160597313848e-7
50,0.001,291,1.261071038782137e-7
50,0.001,292,1.2683885388885643e-7
50,0.001,293,1.2758728011724294e-7
50,0.001,294,1.2835282304509599e-7
50,0.001,295,1.2913594028819258e-7
50,0.001,296,1.2993710740416484e-7
50,0.001,297,1.3075681874641175e-7
50,0.001,298,1.3159558836714688e-7
50,0.001,299,1.3245395097279162e-7
50,0.001,300,1.3333246293546483e-7
50,0.001,301,1.342317033635261e-7
50,0.001,302,1.3515227523651988e-7
50,0.001,303,1.3609480660753508e-7
50,0.001,304,1.3705995187843438e-7
50,0.001,305,1.3804839315270783e-7
50,0.001,306,1.3906084167139295e-7
50,0.001,307,1.400980393378852e-7
50,0.001,308,1.4116076033797658e-7
50,0.001,309,1.4224981286153465e-7
50,0.001,310,1.4336604093392087e-7
50,0.001,311,1.4451032636408002e-7
50,0.001,312,1.456835908183733e-7
50,0.001,313,1.4688679802930402e-7
50,0.001,314,1.481209561488367e-7
50,0.001,315,1.4938712025756403e-7
50,0.001,316,1.5068639503908404e-7
50,0.001,317,1.520199376388403e-7
50,0.001,318,1.5338896071013383e-7
50,0.001,319,1.5479473571003426e-7
50,0.001,320,1.5623859625229492e-7
50,0.001,321,1.577219419951893e-7
50,0.001,322,1.592462425263793e-7
50,0.001,323,1.6081304164697588e-7
50,0.001,324,1.6242396193633824e-7
50,0.001,325,1.640807096432275e-7
50,0.001,326,1.6578507992933606e-7
50,0.001,327,1.6753896249345275e-7
50,0.001,328,1.6934434760698685e-7
50,0.001,329,1.7120333259417417e-7
50,0.001,330,1.731181287935322e-7
50,0.001,331,1.7509106903992403e-7
50,0.001,332,1.771246157102295e-7
50,0.001,333,1.7922136937918748e-7
50,0.001,334,1.8138407813625205e-7
50,0.001,335,1.836156476251945e-7
50,0.001,336,1.8591915184877667e-7
50,0.001,337,1.8829784483071917e-7
50,0.001,338,1.9075517350723867e-7
50,0.001,339,1.9329478990521986e-7
50,0.001,340,1.959205680624137e-7
50,0.001,341,1.9863661818266218e-7
50,0.001,342,2.0144730419569096e-7
50,0.001,343,2.043572622456693e-7
50,0.001,344,2.0737142068981656e-7
50,0.001,345,2.1049502174122382e-7
50,0.001,346,2.1373364490067817e-7
50,0.001,347,2.170932323499706e-7
50,0.001,348,2.2058011644500854e-7
50,0.001,349,2.242010495619505e-7
50,0.001,350,2.2796323644479981e-7
50,0.001,351,2.3187436932123213e-7
50,0.001,352,2.359426660262127e-7
50,0.001,353,2.401769115112426e-7
50,0.001,354,2.445865023372471e-7
50,0.001,355,2.491814966115829e-7
50,0.001,356,2.539726661647904e-7
50,0.001,357,2.5897155495191084e-7
50,0.001,358,2.641905419569923e-7
50,0.001,359,2.696429098040971e-7
50,0.001,360,2.753429194996018e-7
50,0.001,361,2.8130589188592467e-7
50,0.001,362,2.875482964439579e-7
50,0.001,363,2.94087848144443e-7
50,0.001,364,3.0094361311798123e-7
50,0.001,365,3.081361239896023e-7
50,0.001,366,3.156875058074875e-7
50,0.001,367,3.2362161359003204e-7
50,0.001,368,3.319641826158497e-7
50,0.001,369,3.4074299269402213e-7
50,0.001,370,3.499880477791583e-7
50,0.001,371,3.597317724290436e-7
50,0.001,372,3.700092267569752e-7
50,0.001,373,3.8085834169669175e-7
50,0.001,374,3.923201765823459e-7
50,0.001,375,4.0443920124931944e-7
50,0.001,376,4.1726360508631956e-7
50,0.001,377,4.308456357255414e-7
50,0.001,378,4.45241970270011e-7
50,0.001,379,4.605141224455335e-7
50,0.001,380,4.767288890892221e-7
50,0.001,381,4.939588400574266e-7
50,0.001,382,5.122828558726345e-7
50,0.001,383,5.317867179285403e-7
50,0.001,384,5.525637565647838e-7
50,0.001,385,5.747155628725898e-7
50,0.001,386,5.983527707000923e-7
50,0.001,387,6.235959159977704e-7
50,0.001,388,6.505763813868915e-7
50,0.001,389,6.794374346549393e-7
50,0.001,390,7.103353707899162e-7
50,0.001,391,7.43440768169551e-7
50,0.001,392,7.789398706314802e-7
50,0.001,393,8.170361083842559e-7
50,0.001,394,8.579517720603949e-7
50,0.001,395,9.019298557514096e-7
50,0.001,396,9.492360864877571e-7
50,0.001,397,1.0001611594978089e-6
50,0.001,398,1.0550232006065054e-6
50,0.001,399,1.114170479392216e-6
