S,pA,i,SFS_i
10,0.001,128,1.1476341424020385e-7
10,0.001,129,1.1429064353756185e-7
10,0.001,130,1.1382812626615349e-7
10,0.001,131,1.1337565847583446e-7
10,0.001,132,1.1293304280059541e-7
10,0.001,133,1.1250008821723056e-7
10,0.001,134,1.1207660981490919e-7
10,0.001,135,1.1166242857501267e-7
10,0.001,136,1.1125737116099644e-7
10,0.001,137,1.1086126971730446e-7
10,0.001,138,1.1047396167676996e-7
10,0.001,139,1.100952895796043e-7
10,0.001,140,1.0972510089181299e-7
10,0.001,141,1.0936324784479511e-7
10,0.001,142,1.090095872681623e-7
10,0.001,143,1.086639804389213e-7
10,0.001,144,1.0832629306999353e-7
10,0.001,145,1.0799639458092374e-7
10,0.001,146,1.0767415892230188e-7
10,0.001,147,1.073594637465587e-7
10,0.001,148,1.0705219047927182e-7
10,0.001,149,1.0675222420296721e-7
10,0.001,150,1.064594535468626e-7
10,0.001,151,1.0617377058291134e-7
10,0.001,152,1.0589507072852065e-7
10,0.001,153,1.0562325046472897e-7
10,0.001,154,1.0535821463611412e-7
10,0.001,155,1.0509986671831646e-7
10,0.001,156,1.0484811431776845e-7
10,0.001,157,1.046028679419675e-7
10,0.001,158,1.0436404087014613e-7
10,0.001,159,1.041315490741475e-7
10,0.001,160,1.0390531114250836e-7
10,0.001,161,1.0368524820723651e-7
10,0.001,162,1.0347128387412247e-7
10,0.001,163,1.0326334415482338e-7
10,0.001,164,1.0306135740229335e-7
10,0.001,165,1.0286525430479574e-7
10,0.001,166,1.0267496754421647e-7
10,0.001,167,1.0249043230206082e-7
10,0.001,168,1.0231158564048875e-7
10,0.001,169,1.0213836673085113e-7
10,0.001,170,1.0197071674548447e-7
10,0.001,171,1.0180857881171611e-7
10,0.001,172,1.0165189795795596e-7
10,0.001,173,1.015006210746866e-7
10,0.001,174,1.013546968673711e-7
10,0.001,175,1.0121407581496712e-7
10,0.001,176,1.0107871012938199e-7
10,0.001,177,1.009485537165069e-7
10,0.001,178,1.0082356213873031e-7
10,0.001,179,1.0070369257564904e-7
10,0.001,180,1.005889038054976e-7
10,0.001,181,1.0047915613964249e-7
10,0.001,182,1.0037441142272474e-7
10,0.001,183,1.0027463298573751e-7
10,0.001,184,1.0017978561967906e-7
10,0.001,185,1.0008983554708741e-7
10,0.001,186,1.0000475039469212e-7
10,0.001,187,9.992449916718761e-8
10,0.001,188,9.984905222201101e-8
10,0.001,189,9.97783812451416e-8
10,0.001,190,9.971245922787329e-8
10,0.001,191,9.965126044450423e-8
10,0.001,192,9.959476043101567e-8
10,0.001,193,9.954293596461906e-8
10,0.001,194,9.949576504397873e-8
10,0.001,195,9.945322687051631e-8
10,0.001,196,9.941530183037423e-8
10,0.001,197,9.93819714772263e-8
10,0.001,198,9.935321851579662e-8
10,0.001,199,9.932902678614186e-8
10,0.001,200,9.930938124863808e-8
10,0.001,201,9.929426796964939e-8
10,0.001,202,9.928367410791167e-8
10,0.001,203,9.927758790151594e-8
10,0.001,204,9.927599865557155e-8
10,0.001,205,9.927889673047776e-8
10,0.001,206,9.92862735307925e-8
10,0.001,207,9.929812149471998e-8
10,0.001,208,9.931443408412331e-8
10,0.001,209,9.933520577516876e-8
10,0.001,210,9.93604320493742e-8
10,0.001,211,9.939010938542464e-8
10,0.001,212,9.942423525137183e-8
10,0.001,213,9.94628080972922e-8
10,0.001,214,9.950582734853904e-8
10,0.001,215,9.955329339945658e-8
10,0.001,216,9.960520760757191e-8
10,0.001,217,9.966157228827271e-8
10,0.001,218,9.972239070990783e-8
10,0.001,219,9.978766708938366e-8
10,0.001,220,9.985740658820608e-8
10,0.001,221,9.99316153058076e-8
10,0.001,222,1.000103002919515e-7
10,0.001,223,1.0009346951307338e-7
10,0.001,224,1.0018113188097403e-7
10,0.001,225,1.0027329723547199e-7
10,0.001,226,1.0036997634606444e-7
10,0.001,227,1.0047118091087073e-7
10,0.001,228,1.0057692355595432e-7
10,0.001,229,1.0068721783506416e-7
10,0.001,230,1.0080207822906477e-7
10,0.001,231,1.0092152014983263e-7
10,0.001,232,1.0104555993432196e-7
10,0.001,233,1.0117421485260452e-7
10,0.001,234,1.0130750310610012e-7
10,0.001,235,1.0144544383021557e-7
10,0.001,236,1.0158805709669087e-7
10,0.001,237,1.0173536391631541e-7
10,0.001,238,1.0188738624198202e-7
10,0.001,239,1.0204414697210997e-7
10,0.001,240,1.0220566995446744e-7
10,0.001,241,1.0237197999005445e-7
10,0.001,242,1.0254310283808913e-7
10,0.001,243,1.0271906522036852e-7
10,0.001,244,1.0289989482667206e-7
10,0.001,245,1.0308562032023626e-7
10,0.001,246,1.0327627134367635e-7
10,0.001,247,1.0347187857181606e-7
10,0.001,248,1.0367247486446614e-7
10,0.001,249,1.0387808967963789e-7
10,0.001,250,1.0408875872515049e-7
10,0.001,251,1.0430451656721965e-7
10,0.001,252,1.0452539881963255e-7
10,0.001,253,1.0475144214419023e-7
10,0.001,254,1.0498268425374034e-7
10,0.001,255,1.0521916391715017e-7
10,0.001,256,1.0546092096576817e-7
10,0.001,257,1.0570799611809508e-7
10,0.001,258,1.0596043165030309e-7
10,0.001,259,1.0621827050113298e-7
10,0.001,260,1.0648155683716728e-7
10,0.001,261,1.0675033593583421e-7
10,0.001,262,1.0702465419378529e-7
10,0.001,263,1.073045591451039e-7
10,0.001,264,1.0759009946578948e-7
10,0.001,265,1.0788132499247279e-7
10,0.001,266,1.0817828673271457e-7
10,0.001,267,1.0848103687897917e-7
10,0.001,268,1.0878962882261025e-7
10,0.001,269,1.0910411716794761e-7
10,0.001,270,1.0942455774703767e-7
10,0.001,271,1.0975100763466747e-7
10,0.001,272,1.1008352516379412e-7
10,0.001,273,1.1042216994152001e-7
10,0.001,274,1.107670028651437e-7
10,0.001,275,1.111180861016967e-7
10,0.001,276,1.1147548329186875e-7
10,0.001,277,1.1183925919206567e-7
10,0.001,278,1.1220948007470538e-7
10,0.001,279,1.1258621354270725e-7
10,0.001,280,1.1296952860281267e-7
10,0.001,281,1.1335949567636669e-7
10,0.001,282,1.137561866208152e-7
10,0.001,283,1.1415967474997582e-7
10,0.001,284,1.1457003485468231e-7
10,0.001,285,1.1498734322410445e-7
10,0.001,286,1.1541167766736078e-7
10,0.001,287,1.1584311753571803e-7
10,0.001,288,1.1628174374529889e-7
10,0.001,289,1.1672763880005648e-7
10,0.001,290,1.1718088681603238e-7
10,0.001,291,1.1764157354502981e-7
10,0.001,292,1.1810978639951408e-7
10,0.001,293,1.1858561447801339e-7
10,0.001,294,1.1906914859093097e-7
10,0.001,295,1.195604812869537e-7
10,0.001,296,1.2005970688002723e-7
10,0.001,297,1.2056692147690787e-7
10,0.001,298,1.2108222300521562e-7
10,0.001,299,1.2160571124259079e-7
10,0.001,300,1.221374878451866e-7
10,0.001,301,1.2267765637847074e-7
10,0.001,302,1.2322632234738324e-7
10,0.001,303,1.237835932276398e-7
10,0.001,304,1.2434957849759832e-7
10,0.001,305,1.2492438967078577e-7
10,0.001,306,1.255081403290957e-7
10,0.001,307,1.261009461566686e-7
10,0.001,308,1.2670292497451885e-7
10,0.001,309,1.273141967756342e-7
10,0.001,310,1.279348837611897e-7
10,0.001,311,1.2856511037715422e-7
10,0.001,312,1.2920500335172448e-7
10,0.001,313,1.2985469173359828e-7
10,0.001,314,1.3051430693088436e-7
10,0.001,315,1.3118398275084214e-7
10,0.001,316,1.3186385544042076e-7
10,0.001,317,1.3255406372765324e-7
10,0.001,318,1.3325474886403684e-7
10,0.001,319,1.3396605469580226e-7
10,0.001,320,1.346881276133532e-7
10,0.001,321,1.354211167175105e-7
10,0.001,322,1.3616517379459853e-7
10,0.001,323,1.369204533785445e-7
10,0.001,324,1.3768711279921578e-7
10,0.001,325,1.3846531222934442e-7
10,0.001,326,1.392552147355572e-7
10,0.001,327,1.4005698632802714e-7
10,0.001,328,1.408707960120633e-7
10,0.001,329,1.4169681584054467e-7
10,0.001,330,1.425352209672926e-7
10,0.001,331,1.4338618970190326e-7
10,0.001,332,1.442499035652003e-7
10,0.001,333,1.4512654734584535e-7
10,0.001,334,1.4601630915731618e-7
10,0.001,335,1.4691938050188875e-7
10,0.001,336,1.4783595632017028e-7
10,0.001,337,1.4876623506462033e-7
10,0.001,338,1.4971041875347603e-7
10,0.001,339,1.5066871322826114e-7
10,0.001,340,1.516413273899418e-7
10,0.001,341,1.5262847463023445e-7
10,0.001,342,1.5363037188791743e-7
10,0.001,343,1.546472400023682e-7
10,0.001,344,1.5567930378436383e-7
10,0.001,345,1.5672679208777666e-7
10,0.001,346,1.5778993788246489e-7
10,0.001,347,1.5886897832853202e-7
10,0.001,348,1.5996415485206053e-7
10,0.001,349,1.6107571322237704e-7
10,0.001,350,1.6220390363088306e-7
10,0.001,351,1.6334898077145878e-7
10,0.001,352,1.6451120392243093e-7
10,0.001,353,1.6569083711793194e-7
10,0.001,354,1.668881487908855e-7
10,0.001,355,1.6810341274946898e-7
10,0.001,356,1.6933690737289576e-7
10,0.001,357,1.705889161494841e-7
10,0.001,358,1.7185972767912684e-7
10,0.001,359,1.7314963576728044e-7
10,0.001,360,1.744589395207978e-7
10,0.001,361,1.7578794344601273e-7
10,0.001,362,1.7713695754647636e-7
10,0.001,363,1.7850629742828412e-7
10,0.001,364,1.7989628439984956e-7
10,0.001,365,1.8130724557962932e-7
10,0.001,366,1.8273951400303764e-7
10,0.001,367,1.8419342873246513e-7
10,0.001,368,1.8566933496915394e-7
10,0.001,369,1.8716758416741132e-7
10,0.001,370,1.8868853415077804e-7
10,0.001,371,1.9023254923090072e-7
10,0.001,372,1.9180000032842565e-7
10,0.001,373,1.9339126509636802e-7
10,0.001,374,1.950067280459055e-7
10,0.001,375,1.966467806746135e-7
10,0.001,376,1.983118215972629e-7
10,0.001,377,2.0000225668289532e-7
10,0.001,378,2.0171849917614073e-7
10,0.001,379,2.0346096985621448e-7
10,0.001,380,2.0523009716772822e-7
10,0.001,381,2.0702631736529373e-7
10,0.001,382,2.0885007466084362e-7
10,0.001,383,2.1070182137374692e-7
10,0.001,384,2.1258201808376664e-7
10,0.001,385,2.144911337869524e-7
10,0.001,386,2.164296460545655e-7
10,0.001,387,2.1839804119985386e-7
10,0.001,388,2.2039681441967976e-7
10,0.001,389,2.2242647001025724e-7
10,0.001,390,2.2448752149175866e-7
10,0.001,391,2.2658049180715915e-7
10,0.001,392,2.2870591349589775e-7
10,0.001,393,2.308643288775701e-7
10,0.001,394,2.3305629023502751e-7
10,0.001,395,2.3528236000619817e-7
10,0.001,396,2.375431109765666e-7
10,0.001,397,2.398391264761956e-7
10,0.001,398,2.4217100058070713e-7
10,0.001,399,2.445393383162451e-7
