S,pA,i,SFS_i
0.,0.01,96,1.0416791353876365e-6
0.,0.01,97,1.0309403037734407e-6
0.,0.01,98,1.0204206319881332e-6
0.,0.01,99,1.0101134788247834e-6
0.,0.01,100,1.0000124687247382e-6
0.,0.01,101,9.901114786264446e-7
0.,0.01,102,9.804046255894563e-7
0.,0.01,103,9.70886255135467e-7
0.,0.01,104,9.615509302671333e-7
0.,0.01,105,9.523934211105652e-7
0.,0.01,106,9.434086951456073e-7
0.,0.01,107,9.345919079837072e-7
0.,0.01,108,9.25938394658124e-7
0.,0.01,109,9.174436613935792e-7
0.,0.01,110,9.091033778250749e-7
0.,0.01,111,9.009133696358867e-7
0.,0.01,112,8.928696115944088e-7
0.,0.01,113,8.849682209504703e-7
0.,0.01,114,8.772054511952667e-7
0.,0.01,115,8.695776861314817e-7
0.,0.01,116,8.620814342584747e-7
0.,0.01,117,8.547133234431442e-7
0.,0.01,118,8.474700958618199e-7
0.,0.01,119,8.403486031978171e-7
0.,0.01,120,8.333458020786281e-7
0.,0.01,121,8.264587497380849e-7
0.,0.01,122,8.19684599894936e-7
0.,0.01,123,8.130205988233635e-7
0.,0.01,124,8.064640816526968e-7
0.,0.01,125,8.000124687504776e-7
0.,0.01,126,7.93663262402289e-7
0.,0.01,127,7.874140435556598e-7
0.,0.01,128,7.812624687532301e-7
0.,0.01,129,7.752062672038597e-7
0.,0.01,130,7.692432379863231e-7
0.,0.01,131,7.633712473825229e-7
0.,0.01,132,7.57588226333342e-7
0.,0.01,133,7.518921680067247e-7
0.,0.01,134,7.462811254763188e-7
0.,0.01,135,7.407532095014381e-7
0.,0.01,136,7.353065864088858e-7
0.,0.01,137,7.299394760623982e-7
0.,0.01,138,7.246501499241388e-7
0.,0.01,139,7.194369291945505e-7
0.,0.01,140,7.142981830523307e-7
0.,0.01,141,7.092323269294679e-7
0.,0.01,142,7.042378208979359e-7
0.,0.01,143,6.993131681070157e-7
0.,0.01,144,6.944569142706948e-7
0.,0.01,145,6.896676420010195e-7
0.,0.01,146,6.849439763333309e-7
0.,0.01,147,6.802845783815177e-7
0.,0.01,148,6.756881454712454e-7
0.,0.01,149,6.71153409941389e-7
0.,0.01,150,6.666791379996608e-7
0.,0.01,151,6.622641286324457e-7
0.,0.01,152,6.579072125703941e-7
0.,0.01,153,6.536072403008212e-7
0.,0.01,154,6.493631181391978e-7
0.,0.01,155,6.451737591083652e-7
0.,0.01,156,6.410381098102632e-7
0.,0.01,157,6.369551439436635e-7
0.,0.01,158,6.329238611899021e-7
0.,0.01,159,6.289432863957769e-7
0.,0.01,160,6.250124687868135e-7
0.,0.01,161,6.211304812106169e-7
0.,0.01,162,6.172964194059757e-7
0.,0.01,163,6.13509401305039e-7
0.,0.01,164,6.097685663516995e-7
0.,0.01,165,6.060730748523586e-7
0.,0.01,166,6.024221073469741e-7
0.,0.01,167,5.988148640033707e-7
0.,0.01,168,5.952505640328944e-7
0.,0.01,169,5.917284451272151e-7
0.,0.01,170,5.882477629145475e-7
0.,0.01,171,5.848077904281032e-7
0.,0.01,172,5.814078176361856e-7
0.,0.01,173,5.780471508809334e-7
0.,0.01,174,5.74725112479204e-7
0.,0.01,175,5.714410402306523e-7
0.,0.01,176,5.68194286984936e-7
0.,0.01,177,5.649842202165335e-7
0.,0.01,178,5.618102216141214e-7
0.,0.01,179,5.586716866597413e-7
0.,0.01,180,5.55568024362758e-7
0.,0.01,181,5.524986566535715e-7
0.,0.01,182,5.494630182598456e-7
0.,0.01,183,5.464605562420559e-7
0.,0.01,184,5.434907296809426e-7
0.,0.01,185,5.405530093529241e-7
0.,0.01,186,5.37646877415576e-7
0.,0.01,187,5.347718271032261e-7
0.,0.01,188,5.319273624325064e-7
0.,0.01,189,5.291129979170424e-7
0.,0.01,190,5.263282582912248e-7
0.,0.01,191,5.235726782427246e-7
0.,0.01,192,5.208458021526456e-7
0.,0.01,193,5.181471838461146e-7
0.,0.01,194,5.1547638634697e-7
0.,0.01,195,5.128329816427957e-7
0.,0.01,196,5.102165504559926e-7
0.,0.01,197,5.076266820224286e-7
0.,0.01,198,5.050629738760741e-7
0.,0.01,199,5.02525031640732e-7
0.,0.01,200,5.000124688277914e-7
0.,0.01,201,4.975249066397713e-7
0.,0.01,202,4.950619737803151e-7
0.,0.01,203,4.92623306269223e-7
0.,0.01,204,4.902085472631337e-7
0.,0.01,205,4.878173468814955e-7
0.,0.01,206,4.854493620375598e-7
0.,0.01,207,4.83104256274277e-7
0.,0.01,208,4.807816996049992e-7
0.,0.01,209,4.784813683584361e-7
0.,0.01,210,4.762029450287457e-7
0.,0.01,211,4.7394611812837534e-7
0.,0.01,212,4.717105820478572e-7
0.,0.01,213,4.6949603691646136e-7
0.,0.01,214,4.6730218846854644e-7
0.,0.01,215,4.651287479131791e-7
0.,0.01,216,4.6297543180732434e-7
0.,0.01,217,4.608419619330971e-7
0.,0.01,218,4.587280651768556e-7
0.,0.01,219,4.566334734136459e-7
0.,0.01,220,4.5455792339391733e-7
0.,0.01,221,4.525011566324248e-7
0.,0.01,222,4.5046291928214765e-7
0.,0.01,223,4.4844296212525146e-7
0.,0.01,224,4.4644104028133266e-7
0.,0.01,225,4.444569132980512e-7
0.,0.01,226,4.424903449609387e-7
0.,0.01,227,4.4054110321699664e-7
0.,0.01,228,4.386089600848558e-7
0.,0.01,229,4.3669369156523496e-7
0.,0.01,230,4.347950775490145e-7
0.,0.01,231,4.3291290176022845e-7
0.,0.01,232,4.3104695161980004e-7
0.,0.01,233,4.29197018218434e-7
0.,0.01,234,4.2736289621333357e-7
0.,0.01,235,4.2554438375756515e-7
0.,0.01,236,4.2374128242435837e-7
0.,0.01,237,4.219533971361187e-7
0.,0.01,238,4.201805360940128e-7
0.,0.01,239,4.184225107091808e-7
0.,0.01,240,4.1667913553630286e-7
0.,0.01,241,4.1495022820650343e-7
0.,0.01,242,4.1323560936758034e-7
0.,0.01,243,4.115351026174063e-7
0.,0.01,244,4.0984853444776487e-7
0.,0.01,245,4.081757341819379e-7
0.,0.01,246,4.065165339188808e-7
0.,0.01,247,4.048707684766934e-7
0.,0.01,248,4.032382755016326e-7
0.,0.01,249,4.0161889882397903e-7
0.,0.01,250,4.0001247143217755e-7
0.,0.01,251,3.984188449107789e-7
0.,0.01,252,3.9683786663489464e-7
0.,0.01,253,3.952693864764469e-7
0.,0.01,254,3.937132567280479e-7
0.,0.01,255,3.921693320375728e-7
0.,0.01,256,3.906374693481881e-7
0.,0.01,257,3.891175278443865e-7
0.,0.01,258,3.8760936813346624e-7
0.,0.01,259,3.861128549988802e-7
0.,0.01,260,3.8462785350898053e-7
0.,0.01,261,3.8315423134358116e-7
0.,0.01,262,3.816918582040725e-7
0.,0.01,263,3.8024060577576126e-7
0.,0.01,264,3.7880034768224286e-7
0.,0.01,265,3.773709594612384e-7
0.,0.01,266,3.7595231852022987e-7
0.,0.01,267,3.7454430410329727e-7
0.,0.01,268,3.731467972564017e-7
0.,0.01,269,3.7175968079512835e-7
0.,0.01,270,3.7038283927061484e-7
0.,0.01,271,3.690161589381728e-7
0.,0.01,272,3.6765952772580583e-7
0.,0.01,273,3.663128352036807e-7
0.,0.01,274,3.649759725539973e-7
0.,0.01,275,3.6364883254175846e-7
0.,0.01,276,3.623313094862405e-7
0.,0.01,277,3.6102329923248057e-7
0.,0.01,278,3.5972469912150555e-7
0.,0.01,279,3.5843540797762726e-7
0.,0.01,280,3.57155326053414e-7
0.,0.01,281,3.558843550325816e-7
0.,0.01,282,3.5462239799066215e-7
0.,0.01,283,3.533693593730091e-7
0.,0.01,284,3.521251449711452e-7
0.,0.01,285,3.508896618982892e-7
0.,0.01,286,3.496628185672102e-7
0.,0.01,287,3.484445246670196e-7
0.,0.01,288,3.472346911411464e-7
0.,0.01,289,3.460332301657454e-7
0.,0.01,290,3.4484005512748015e-7
0.,0.01,291,3.436550806055535e-7
0.,0.01,292,3.424782223473904e-7
0.,0.01,293,3.41309397251493e-7
0.,0.01,294,3.401485233467294e-7
0.,0.01,295,3.3899551977351705e-7
0.,0.01,296,3.378503067649777e-7
0.,0.01,297,3.3671280562853986e-7
0.,0.01,298,3.355829387279112e-7
0.,0.01,299,3.3446062946541326e-7
0.,0.01,300,3.33345802264524e-7
0.,0.01,301,3.3223838255364135e-7
0.,0.01,302,3.311382967479952e-7
0.,0.01,303,3.300454722348075e-7
0.,0.01,304,3.2895983735658514e-7
0.,0.01,305,3.278813213956065e-7
0.,0.01,306,3.268098545585666e-7
0.,0.01,307,3.257453679616225e-7
0.,0.01,308,3.2468779361515976e-7
0.,0.01,309,3.236370644104165e-7
0.,0.01,310,3.2259311410381273e-7
0.,0.01,311,3.2155587730412543e-7
0.,0.01,312,3.205252894583852e-7
0.,0.01,313,3.1950128683833474e-7
0.,0.01,314,3.1848380652744775e-7
0.,0.01,315,3.1747278640773725e-7
0.,0.01,316,3.164681651477782e-7
0.,0.01,317,3.1546988218659903e-7
0.,0.01,318,3.1447787772883926e-7
0.,0.01,319,3.134920927752795e-7
0.,0.01,320,3.1251246895185655e-7
0.,0.01,321,3.1153894870366144e-7
0.,0.01,322,3.1057147516508287e-7
0.,0.01,323,3.096099921798816e-7
0.,0.01,324,3.0865444426455203e-7
0.,0.01,325,3.0770477664920205e-7
0.,0.01,326,3.067609352155439e-7
0.,0.01,327,3.0582286651239266e-7
0.,0.01,328,3.048905177404213e-7
0.,0.01,329,3.0396383674231757e-7
0.,0.01,330,3.0304277199252005e-7
0.,0.01,331,3.0212727258865266e-7
0.,0.01,332,3.0121728824146527e-7
0.,0.01,333,3.003127692657001e-7
0.,0.01,334,2.9941366657125555e-7
0.,0.01,335,2.985199316522548e-7
0.,0.01,336,2.9763151658634404e-7
0.,0.01,337,2.967483740133609e-7
0.,0.01,338,2.9587045713596756e-7
0.,0.01,339,2.949977201712685e-7
0.,0.01,340,2.9413011633271793e-7
0.,0.01,341,2.93267601127143e-7
0.,0.01,342,2.924101299073432e-7
0.,0.01,343,2.915576585466139e-7
0.,0.01,344,2.907101434329785e-7
0.,0.01,345,2.898675414621981e-7
0.,0.01,346,2.89029810030279e-7
0.,0.01,347,2.881969070258698e-7
0.,0.01,348,2.873687908227684e-7
0.,0.01,349,2.865454202726292e-7
0.,0.01,350,2.8572675469789383e-7
0.,0.01,351,2.849127538849168e-7
0.,0.01,352,2.8410337807722355e-7
0.,0.01,353,2.8329858810947934e-7
0.,0.01,354,2.824983447870929e-7
0.,0.01,355,2.8170260983319505e-7
0.,0.01,356,2.809113453936293e-7
0.,0.01,357,2.801245138080787e-7
0.,0.01,358,2.793420779297191e-7
0.,0.01,359,2.785640009770641e-7
0.,0.01,360,2.7779024677100003e-7
0.,0.01,361,2.7702077924356845e-7
0.,0.01,362,2.7625556291796487e-7
0.,0.01,363,2.754945626602731e-7
0.,0.01,364,2.747377437226237e-7
0.,0.01,365,2.739850717380255e-7
0.,0.01,366,2.7323651271510775e-7
0.,0.01,367,2.7249203303300124e-7
0.,0.01,368,2.7175159943609625e-7
0.,0.01,369,2.7101517903095824e-7
0.,0.01,370,2.702827392736276e-7
0.,0.01,371,2.6955424798034574e-7
0.,0.01,372,2.68829673306756e-7
0.,0.01,373,2.6810898375174275e-7
0.,0.01,374,2.6739214815188155e-7
0.,0.01,375,2.666791356752474e-7
0.,0.01,376,2.6596991581819375e-7
0.,0.01,377,2.6526445840072176e-7
0.,0.01,378,2.6456273356734775e-7
0.,0.01,379,2.63864711761355e-7
0.,0.01,380,2.6317036375384433e-7
0.,0.01,381,2.624796606180337e-7
0.,0.01,382,2.6179257372944437e-7
0.,0.01,383,2.611090747623043e-7
0.,0.01,384,2.604291356858504e-7
0.,0.01,385,2.597527287605732e-7
0.,0.01,386,2.5907982653445314e-7
0.,0.01,387,2.5841040184451876e-7
0.,0.01,388,2.5774442778678757e-7
0.,0.01,389,2.5708187776542593e-7
0.,0.01,390,2.564227254364281e-7
0.,0.01,391,2.5576694473050975e-7
0.,0.01,392,2.551145098440145e-7
0.,0.01,393,2.544653952373084e-7
0.,0.01,394,2.5381957562814293e-7
0.,0.01,395,2.5317702599107636e-7
0.,0.01,396,2.5253772155336234e-7
0.,0.01,397,2.5190163779176355e-7
0.,0.01,398,2.512687504299768e-7
0.,0.01,399,2.506390354402318e-7
