S,pA,i,SFS_i
0.,0.0001,220,4.545579233939174e-9
0.,0.0001,221,4.5250115663242484e-9
0.,0.0001,222,4.504629192821477e-9
0.,0.0001,223,4.484429621252515e-9
0.,0.0001,224,4.464410402813327e-9
0.,0.0001,225,4.444569132980513e-9
0.,0.0001,226,4.424903449609388e-9
0.,0.0001,227,4.405411032169967e-9
0.,0.0001,228,4.386089600848558e-9
0.,0.0001,229,4.36693691565235e-9
0.,0.0001,230,4.347950775490146e-9
0.,0.0001,231,4.329129017602285e-9
0.,0.0001,232,4.310469516198001e-9
0.,0.0001,233,4.29197018218434e-9
0.,0.0001,234,4.273628962133336e-9
0.,0.0001,235,4.255443837575652e-9
0.,0.0001,236,4.2374128242435845e-9
0.,0.0001,237,4.219533971361188e-9
0.,0.0001,238,4.201805360940129e-9
0.,0.0001,239,4.184225107091808e-9
0.,0.0001,240,4.1667913553630295e-9
0.,0.0001,241,4.1495022820650345e-9
0.,0.0001,242,4.132356093675804e-9
0.,0.0001,243,4.1153510261740635e-9
0.,0.0001,244,4.098485344477649e-9
0.,0.0001,245,4.081757341819379e-9
0.,0.0001,246,4.065165339188809e-9
0.,0.0001,247,4.0487076847669345e-9
0.,0.0001,248,4.0323827550163265e-9
0.,0.0001,249,4.0161889882397905e-9
0.,0.0001,250,4.000124714321776e-9
0.,0.0001,251,3.98418844910779e-9
0.,0.0001,252,3.968378666348947e-9
0.,0.0001,253,3.952693864764469e-9
0.,0.0001,254,3.93713256728048e-9
0.,0.0001,255,3.9216933203757284e-9
0.,0.0001,256,3.906374693481882e-9
0.,0.0001,257,3.8911752784438655e-9
0.,0.0001,258,3.876093681334662e-9
0.,0.0001,259,3.861128549988803e-9
0.,0.0001,260,3.846278535089806e-9
0.,0.0001,261,3.8315423134358125e-9
0.,0.0001,262,3.816918582040725e-9
0.,0.0001,263,3.802406057757613e-9
0.,0.0001,264,3.788003476822429e-9
0.,0.0001,265,3.7737095946123846e-9
0.,0.0001,266,3.7595231852022985e-9
0.,0.0001,267,3.745443041032973e-9
0.,0.0001,268,3.731467972564017e-9
0.,0.0001,269,3.717596807951284e-9
0.,0.0001,270,3.7038283927061488e-9
0.,0.0001,271,3.690161589381728e-9
0.,0.0001,272,3.6765952772580588e-9
0.,0.0001,273,3.663128352036807e-9
0.,0.0001,274,3.6497597255399735e-9
0.,0.0001,275,3.636488325417585e-9
0.,0.0001,276,3.6233130948624053e-9
0.,0.0001,277,3.610232992324806e-9
0.,0.0001,278,3.597246991215056e-9
0.,0.0001,279,3.584354079776273e-9
0.,0.0001,280,3.5715532605341405e-9
0.,0.0001,281,3.5588435503258165e-9
0.,0.0001,282,3.5462239799066218e-9
0.,0.0001,283,3.5336935937300917e-9
0.,0.0001,284,3.5212514497114526e-9
0.,0.0001,285,3.5088966189828925e-9
0.,0.0001,286,3.4966281856721023e-9
0.,0.0001,287,3.4844452466701965e-9
0.,0.0001,288,3.472346911411464e-9
0.,0.0001,289,3.4603323016574546e-9
0.,0.0001,290,3.448400551274802e-9
0.,0.0001,291,3.4365508060555353e-9
0.,0.0001,292,3.4247822234739044e-9
0.,0.0001,293,3.41309397251493e-9
0.,0.0001,294,3.4014852334672947e-9
0.,0.0001,295,3.389955197735171e-9
0.,0.0001,296,3.3785030676497777e-9
0.,0.0001,297,3.367128056285399e-9
0.,0.0001,298,3.3558293872791126e-9
0.,0.0001,299,3.3446062946541333e-9
0.,0.0001,300,3.3334580226452405e-9
0.,0.0001,301,3.322383825536414e-9
0.,0.0001,302,3.3113829674799525e-9
0.,0.0001,303,3.3004547223480755e-9
0.,0.0001,304,3.289598373565852e-9
0.,0.0001,305,3.2788132139560655e-9
0.,0.0001,306,3.2680985455856666e-9
0.,0.0001,307,3.2574536796162254e-9
0.,0.0001,308,3.246877936151598e-9
0.,0.0001,309,3.236370644104166e-9
0.,0.0001,310,3.2259311410381273e-9
0.,0.0001,311,3.2155587730412545e-9
0.,0.0001,312,3.2052528945838525e-9
0.,0.0001,313,3.1950128683833477e-9
0.,0.0001,314,3.184838065274478e-9
0.,0.0001,315,3.174727864077373e-9
0.,0.0001,316,3.1646816514777817e-9
0.,0.0001,317,3.154698821865991e-9
0.,0.0001,318,3.144778777288393e-9
0.,0.0001,319,3.1349209277527955e-9
0.,0.0001,320,3.125124689518566e-9
0.,0.0001,321,3.1153894870366146e-9
0.,0.0001,322,3.105714751650829e-9
0.,0.0001,323,3.0960999217988165e-9
0.,0.0001,324,3.0865444426455208e-9
0.,0.0001,325,3.077047766492021e-9
0.,0.0001,326,3.0676093521554397e-9
0.,0.0001,327,3.0582286651239272e-9
0.,0.0001,328,3.0489051774042134e-9
0.,0.0001,329,3.039638367423176e-9
0.,0.0001,330,3.0304277199252006e-9
0.,0.0001,331,3.021272725886527e-9
0.,0.0001,332,3.012172882414653e-9
0.,0.0001,333,3.0031276926570013e-9
0.,0.0001,334,2.994136665712556e-9
0.,0.0001,335,2.9851993165225487e-9
0.,0.0001,336,2.9763151658634407e-9
0.,0.0001,337,2.96748374013361e-9
0.,0.0001,338,2.9587045713596757e-9
0.,0.0001,339,2.949977201712685e-9
0.,0.0001,340,2.9413011633271793e-9
0.,0.0001,341,2.9326760112714304e-9
0.,0.0001,342,2.924101299073432e-9
0.,0.0001,343,2.915576585466139e-9
0.,0.0001,344,2.9071014343297855e-9
0.,0.0001,345,2.898675414621981e-9
0.,0.0001,346,2.8902981003027903e-9
0.,0.0001,347,2.8819690702586986e-9
0.,0.0001,348,2.8736879082276843e-9
0.,0.0001,349,2.865454202726292e-9
0.,0.0001,350,2.8572675469789383e-9
0.,0.0001,351,2.8491275388491683e-9
0.,0.0001,352,2.841033780772236e-9
0.,0.0001,353,2.832985881094794e-9
0.,0.0001,354,2.824983447870929e-9
0.,0.0001,355,2.817026098331951e-9
0.,0.0001,356,2.8091134539362935e-9
0.,0.0001,357,2.8012451380807874e-9
0.,0.0001,358,2.7934207792971916e-9
0.,0.0001,359,2.785640009770641e-9
0.,0.0001,360,2.7779024677100007e-9
0.,0.0001,361,2.7702077924356846e-9
0.,0.0001,362,2.762555629179649e-9
0.,0.0001,363,2.7549456266027316e-9
0.,0.0001,364,2.7473774372262374e-9
0.,0.0001,365,2.739850717380256e-9
0.,0.0001,366,2.732365127151078e-9
0.,0.0001,367,2.724920330330013e-9
0.,0.0001,368,2.717515994360963e-9
0.,0.0001,369,2.7101517903095828e-9
0.,0.0001,370,2.702827392736276e-9
0.,0.0001,371,2.695542479803458e-9
0.,0.0001,372,2.68829673306756e-9
0.,0.0001,373,2.6810898375174275e-9
0.,0.0001,374,2.673921481518816e-9
0.,0.0001,375,2.6667913567524743e-9
0.,0.0001,376,2.659699158181938e-9
0.,0.0001,377,2.652644584007218e-9
0.,0.0001,378,2.645627335673478e-9
0.,0.0001,379,2.6386471176135506e-9
0.,0.0001,380,2.6317036375384437e-9
0.,0.0001,381,2.624796606180338e-9
0.,0.0001,382,2.617925737294444e-9
0.,0.0001,383,2.6110907476230433e-9
0.,0.0001,384,2.6042913568585043e-9
0.,0.0001,385,2.5975272876057323e-9
0.,0.0001,386,2.5907982653445317e-9
0.,0.0001,387,2.584104018445188e-9
0.,0.0001,388,2.5774442778678756e-9
0.,0.0001,389,2.5708187776542593e-9
0.,0.0001,390,2.5642272543642813e-9
0.,0.0001,391,2.557669447305098e-9
0.,0.0001,392,2.5511450984401453e-9
0.,0.0001,393,2.5446539523730843e-9
0.,0.0001,394,2.5381957562814297e-9
0.,0.0001,395,2.531770259910764e-9
0.,0.0001,396,2.5253772155336236e-9
0.,0.0001,397,2.519016377917636e-9
0.,0.0001,398,2.5126875042997683e-9
0.,0.0001,399,2.5063903544023183e-9
