S,pA,i,SFS_i
1000,0.0001,1,1.0025062656641677e-6
1000,0.0001,2,5.025125628140732e-7
1000,0.0001,3,3.358522250209933e-7
1000,0.0001,4,2.5252525252525877e-7
1000,0.0001,5,2.0253164556963473e-7
1000,0.0001,6,1.6920473773267906e-7
1000,0.0001,7,1.4540167211924056e-7
1000,0.0001,8,1.2755102040811217e-7
1000,0.0001,9,1.1366865586797314e-7
1000,0.0001,10,1.0256410256410253e-7
1000,0.0001,11,9.34797849964946e-8
1000,0.0001,12,8.591065292096246e-8
1000,0.0001,13,7.950705625124299e-8
1000,0.0001,14,7.40192450051846e-8
1000,0.0001,15,6.926406926407482e-8
1000,0.0001,16,6.51041666666814e-8
1000,0.0001,17,6.143449546924281e-8
1000,0.0001,18,5.817335660275973e-8
1000,0.0001,19,5.525625086355209e-8
1000,0.0001,20,5.26315789476924e-8
1000,0.0001,21,5.0257570047028256e-8
1000,0.0001,22,4.810004810082394e-8
1000,0.0001,23,4.61307807643475e-8
1000,0.0001,24,4.432624113475173e-8
1000,0.0001,25,4.266666666666689e-8
1000,0.0001,26,4.1135335252982604e-8
1000,0.0001,27,3.97180021844906e-8
1000,0.0001,28,3.84024577572981e-8
1000,0.0001,29,3.7178176410450296e-8
1000,0.0001,30,3.603603603604043e-8
1000,0.0001,31,3.4968091616404065e-8
1000,0.0001,32,3.396739130451593e-8
1000,0.0001,33,3.302782594335125e-8
1000,0.0001,34,3.214400502122344e-8
1000,0.0001,35,3.131115459882593e-8
1000,0.0001,36,3.052503052503014e-8
1000,0.0001,37,2.9781847963671193e-8
1000,0.0001,38,2.9078220412918084e-8
1000,0.0001,39,2.8411108743522894e-8
1000,0.0001,40,2.7777777777778985e-8
1000,0.0001,41,2.7175759222773153e-8
1000,0.0001,42,2.6602819894479278e-8
1000,0.0001,43,2.6056934401667423e-8
1000,0.0001,44,2.5536261491317704e-8
1000,0.0001,45,2.5039123630673313e-8
1000,0.0001,46,2.456398919184582e-8
1000,0.0001,47,2.410945694297769e-8
1000,0.0001,48,2.367424242444213e-8
1000,0.0001,49,2.325716611440319e-8
1000,0.0001,50,2.2857142857187443e-8
1000,0.0001,51,2.247317265019766e-8
1000,0.0001,52,2.2104332449264856e-8
1000,0.0001,53,2.1749768908933074e-8
1000,0.0001,54,2.140869192920765e-8
1000,0.0001,55,2.1080368907338512e-8
1000,0.0001,56,2.0764119602960464e-8
1000,0.0001,57,2.0459311547085248e-8
1000,0.0001,58,2.016535592358822e-8
1000,0.0001,59,1.988170387049571e-8
1000,0.0001,60,1.9607843150974533e-8
1000,0.0001,61,1.9343295151724894e-8
1000,0.0001,62,1.908761217176415e-8
1000,0.0001,63,1.8840374923429547e-8
1000,0.0001,64,1.860119047613485e-8
1000,0.0001,65,1.8369690011395447e-8
1000,0.0001,66,1.8145527127446613e-8
1000,0.0001,67,1.792837613733141e-8
