S,pA,i,SFS_i
50,0.0001,194,1.0009008107144382e-8
50,0.0001,195,1.0006253908523077e-8
50,0.0001,196,1.0004001600450294e-8
50,0.0001,197,1.0002250506151184e-8
50,0.0001,198,1.0001000099770955e-8
50,0.0001,199,1.000025000598073e-8
50,0.0001,200,9.999999999695737e-9
50,0.0001,201,1.000025000590514e-8
50,0.0001,202,1.000100009961861e-8
50,0.0001,203,1.0002250505919711e-8
50,0.0001,204,1.000400160013608e-8
50,0.0001,205,1.0006253908121231e-8
50,0.0001,206,1.0009008106648623e-8
50,0.0001,207,1.001226502392251e-8
50,0.0001,208,1.0016025640198245e-8
50,0.0001,209,1.0020291088524887e-8
50,0.0001,210,1.0025062655589492e-8
50,0.0001,211,1.0030341782704313e-8
50,0.0001,212,1.0036130066895227e-8
50,0.0001,213,1.0042429262108832e-8
50,0.0001,214,1.0049241280549636e-8
50,0.0001,215,1.0056568194138912e-8
50,0.0001,216,1.0064412236099577e-8
50,0.0001,217,1.0072775802671095e-8
50,0.0001,218,1.008166145495157e-8
50,0.0001,219,1.0091071920877824e-8
50,0.0001,220,1.010101009734207e-8
50,0.0001,221,1.0111479052121176e-8
50,0.0001,222,1.0122482027884666e-8
50,0.0001,223,1.0134022441523235e-8
50,0.0001,224,1.0146103890057504e-8
50,0.0001,225,1.0158730151878745e-8
50,0.0001,226,1.0171905190079419e-8
50,0.0001,227,1.0185633155623459e-8
50,0.0001,228,1.0199918390682908e-8
50,0.0001,229,1.021476543215064e-8
50,0.0001,230,1.0230179015263223e-8
50,0.0001,231,1.0246164077809127e-8
50,0.0001,232,1.0262725763525058e-8
50,0.0001,233,1.0279869427024229e-8
50,0.0001,234,1.029760063792874e-8
50,0.0001,235,1.0315925191261812e-8
50,0.0001,236,1.0334849084078907e-8
50,0.0001,237,1.0354378577112488e-8
50,0.0001,238,1.0374520143600273e-8
50,0.0001,239,1.0395280503144615e-8
50,0.0001,240,1.041666662191421e-8
50,0.0001,241,1.043868571873203e-8
50,0.0001,242,1.0461345271510188e-8
50,0.0001,243,1.0484653023871962e-8
50,0.0001,244,1.0508616992138305e-8
50,0.0001,245,1.0533245472593938e-8
50,0.0001,246,1.0558547049083945e-8
50,0.0001,247,1.0584530605654456e-8
50,0.0001,248,1.061120545007869e-8
50,0.0001,249,1.063858075969611e-8
50,0.0001,250,1.0666666560962379e-8
50,0.0001,251,1.0695472994199639e-8
50,0.0001,252,1.072501054296753e-8
50,0.0001,253,1.075529004352964e-8
50,0.0001,254,1.0786322694995556e-8
50,0.0001,255,1.081812007010051e-8
50,0.0001,256,1.085069412658617e-8
50,0.0001,257,1.088405719982376e-8
50,0.0001,258,1.0918222085556424e-8
50,0.0001,259,1.0953201957170011e-8
50,0.0001,260,1.0989010438445917e-8
50,0.0001,261,1.102566160448838e-8
50,0.0001,262,1.1063169996597956e-8
50,0.0001,263,1.1101550638786168e-8
50,0.0001,264,1.1140819053613326e-8
50,0.0001,265,1.1180991280149015e-8
50,0.0001,266,1.1222083891875819e-8
50,0.0001,267,1.1264114015753836e-8
50,0.0001,268,1.1307099352134092e-8
50,0.0001,269,1.135105819557723e-8
50,0.0001,270,1.1396009456673593e-8
50,0.0001,271,1.1441972684888038e-8
50,0.0001,272,1.1488968092492152e-8
50,0.0001,273,1.1537016579657248e-8
50,0.0001,274,1.1586139760722742e-8
50,0.0001,275,1.1636359991784882e-8
50,0.0001,276,1.1687700399604716e-8
50,0.0001,277,1.1740184911774668e-8
50,0.0001,278,1.1793838289376072e-8
50,0.0001,279,1.1848686158772711e-8
50,0.0001,280,1.1904755048343306e-8
50,0.0001,281,1.1962072424541337e-8
50,0.0001,282,1.2020666730811522e-8
50,0.0001,283,1.2080567428331664e-8
50,0.0001,284,1.2141805038848218e-8
50,0.0001,285,1.2204411189761251e-8
50,0.0001,286,1.2268418661551507e-8
50,0.0001,287,1.233386143772207e-8
50,0.0001,288,1.2400774757397794e-8
50,0.0001,289,1.2469195170716132e-8
50,0.0001,290,1.253916059731385e-8
50,0.0001,291,1.2610710387821372e-8
50,0.0001,292,1.2683885388885643e-8
50,0.0001,293,1.2758728011724295e-8
50,0.0001,294,1.2835282304509598e-8
50,0.0001,295,1.2913594028819259e-8
50,0.0001,296,1.2993710740416486e-8
50,0.0001,297,1.3075681874641177e-8
50,0.0001,298,1.3159558836714688e-8
50,0.0001,299,1.3245395097279162e-8
50,0.0001,300,1.3333246293546484e-8
50,0.0001,301,1.342317033635261e-8
50,0.0001,302,1.3515227523651988e-8
50,0.0001,303,1.360948066075351e-8
50,0.0001,304,1.370599518784344e-8
50,0.0001,305,1.3804839315270785e-8
50,0.0001,306,1.3906084167139297e-8
50,0.0001,307,1.4009803933788521e-8
50,0.0001,308,1.411607603379766e-8
50,0.0001,309,1.4224981286153467e-8
50,0.0001,310,1.4336604093392087e-8
50,0.0001,311,1.4451032636408003e-8
50,0.0001,312,1.4568359081837331e-8
50,0.0001,313,1.4688679802930405e-8
50,0.0001,314,1.481209561488367e-8
50,0.0001,315,1.4938712025756406e-8
50,0.0001,316,1.5068639503908405e-8
50,0.0001,317,1.520199376388403e-8
50,0.0001,318,1.5338896071013382e-8
50,0.0001,319,1.5479473571003426e-8
50,0.0001,320,1.562385962522949e-8
50,0.0001,321,1.577219419951893e-8
50,0.0001,322,1.592462425263793e-8
50,0.0001,323,1.608130416469759e-8
50,0.0001,324,1.6242396193633827e-8
50,0.0001,325,1.6408070964322754e-8
50,0.0001,326,1.657850799293361e-8
50,0.0001,327,1.6753896249345276e-8
50,0.0001,328,1.6934434760698685e-8
50,0.0001,329,1.712033325941742e-8
50,0.0001,330,1.7311812879353223e-8
50,0.0001,331,1.7509106903992405e-8
50,0.0001,332,1.771246157102295e-8
50,0.0001,333,1.7922136937918752e-8
50,0.0001,334,1.8138407813625208e-8
50,0.0001,335,1.836156476251945e-8
50,0.0001,336,1.8591915184877667e-8
50,0.0001,337,1.8829784483071917e-8
50,0.0001,338,1.907551735072387e-8
50,0.0001,339,1.9329478990521987e-8
50,0.0001,340,1.959205680624137e-8
50,0.0001,341,1.986366181826622e-8
50,0.0001,342,2.0144730419569098e-8
50,0.0001,343,2.0435726224566934e-8
50,0.0001,344,2.0737142068981656e-8
50,0.0001,345,2.1049502174122386e-8
50,0.0001,346,2.1373364490067818e-8
50,0.0001,347,2.1709323234997062e-8
50,0.0001,348,2.2058011644500853e-8
50,0.0001,349,2.2420104956195055e-8
50,0.0001,350,2.2796323644479985e-8
50,0.0001,351,2.3187436932123215e-8
50,0.0001,352,2.359426660262127e-8
50,0.0001,353,2.4017691151124265e-8
50,0.0001,354,2.445865023372471e-8
50,0.0001,355,2.4918149661158297e-8
50,0.0001,356,2.539726661647904e-8
50,0.0001,357,2.5897155495191085e-8
50,0.0001,358,2.6419054195699237e-8
50,0.0001,359,2.6964290980409715e-8
50,0.0001,360,2.7534291949960183e-8
50,0.0001,361,2.813058918859247e-8
50,0.0001,362,2.875482964439579e-8
50,0.0001,363,2.9408784814444297e-8
50,0.0001,364,3.0094361311798126e-8
50,0.0001,365,3.081361239896023e-8
50,0.0001,366,3.1568750580748754e-8
50,0.0001,367,3.2362161359003206e-8
50,0.0001,368,3.319641826158497e-8
50,0.0001,369,3.4074299269402214e-8
50,0.0001,370,3.499880477791583e-8
50,0.0001,371,3.597317724290437e-8
50,0.0001,372,3.700092267569752e-8
50,0.0001,373,3.808583416966918e-8
50,0.0001,374,3.923201765823459e-8
50,0.0001,375,4.044392012493195e-8
50,0.0001,376,4.172636050863196e-8
50,0.0001,377,4.3084563572554145e-8
50,0.0001,378,4.45241970270011e-8
50,0.0001,379,4.605141224455336e-8
50,0.0001,380,4.7672888908922214e-8
50,0.0001,381,4.9395884005742675e-8
50,0.0001,382,5.122828558726346e-8
50,0.0001,383,5.3178671792854034e-8
50,0.0001,384,5.525637565647839e-8
50,0.0001,385,5.7471556287258986e-8
50,0.0001,386,5.983527707000922e-8
50,0.0001,387,6.235959159977704e-8
50,0.0001,388,6.505763813868916e-8
50,0.0001,389,6.794374346549393e-8
50,0.0001,390,7.103353707899162e-8
50,0.0001,391,7.43440768169551e-8
50,0.0001,392,7.789398706314803e-8
50,0.0001,393,8.17036108384256e-8
50,0.0001,394,8.57951772060395e-8
50,0.0001,395,9.019298557514096e-8
50,0.0001,396,9.492360864877572e-8
50,0.0001,397,1.000161159497809e-7
50,0.0001,398,1.0550232006065056e-7
50,0.0001,399,1.1141704793922161e-7
