S,pA,i,SFS_i
100,0.001,307,1.4010017153703911e-7
100,0.001,308,1.4116318453254045e-7
100,0.001,309,1.4225256929854785e-7
100,0.001,310,1.433691754511289e-7
100,0.001,311,1.4451389117382312e-7
100,0.001,312,1.4568764540262524e-7
100,0.001,313,1.4689141016183493e-7
100,0.001,314,1.481262030628048e-7
100,0.001,315,1.4939308997952317e-7
100,0.001,316,1.5069318791347133e-7
100,0.001,317,1.5202766807054983e-7
100,0.001,318,1.5339775915685444e-7
100,0.001,319,1.5480475096069488e-7
100,0.001,320,1.562499980334331e-7
100,0.001,321,1.5773492395313517e-7
100,0.001,322,1.5926102564042282e-7
100,0.001,323,1.6082987813687438e-7
100,0.001,324,1.6244313973704397e-7
100,0.001,325,1.641025575306865e-7
100,0.001,326,1.65809973393872e-7
100,0.001,327,1.6756733047187712e-7
100,0.001,328,1.6937668020146967e-7
100,0.001,329,1.7124018992544577e-7
100,0.001,330,1.7316015115858012e-7
100,0.001,331,1.7513898857049173e-7
100,0.001,332,1.7717926975870385e-7
100,0.001,333,1.7928371589353535e-7
100,0.001,334,1.8145521332632962e-7
100,0.001,335,1.8369682626992278e-7
100,0.001,336,1.860118106484212e-7
100,0.001,337,1.8840362927209472e-7
100,0.001,338,1.90875968783556e-7
100,0.001,339,1.9343275651819453e-7
100,0.001,340,1.9607818283431762e-7
100,0.001,341,1.9881672152233459e-7
100,0.001,342,2.016531545982837e-7
100,0.001,343,2.0459259916407291e-7
100,0.001,344,2.076405371003286e-7
100,0.001,345,2.1080284794159574e-7
100,0.001,346,2.1408584533058878e-7
100,0.001,347,2.174963175185588e-7
100,0.001,348,2.2104157239490435e-7
100,0.001,349,2.247294877029664e-7
100,0.001,350,2.285685670637841e-7
100,0.001,351,2.3256800262969912e-7
100,0.001,352,2.3673774525906231e-7
100,0.001,353,2.4108858333852613e-7
100,0.001,354,2.456322308702382e-7
100,0.001,355,2.5038142798583633e-7
100,0.001,356,2.5535005252688377e-7
100,0.001,357,2.605532475498511e-7
100,0.001,358,2.6600756508189384e-7
100,0.001,359,2.717311295694594e-7
100,0.001,360,2.777438229461561e-7
100,0.001,361,2.8406749631519933e-7
100,0.001,362,2.9072621071097974e-7
100,0.001,363,2.9774651258025376e-7
100,0.001,364,3.051577491901828e-7
100,0.001,365,3.1299243048598597e-7
100,0.001,366,3.2128664377792897e-7
100,0.001,367,3.3008053888255205e-7
100,0.001,368,3.3941886831598154e-7
100,0.001,369,3.493516382907433e-7
100,0.001,370,3.5993484201028135e-7
100,0.001,371,3.712313186170596e-7
100,0.001,372,3.833117498678743e-7
100,0.001,373,3.962558202506594e-7
100,0.001,374,4.101535696650682e-7
100,0.001,375,4.2510697326970594e-7
100,0.001,376,4.4123178967705055e-7
100,0.001,377,4.58659726563211e-7
100,0.001,378,4.775409821404824e-7
100,0.001,379,4.980472324614675e-7
100,0.001,380,5.203751478103858e-7
100,0.001,381,5.447505380944245e-7
100,0.001,382,5.714332466277147e-7
100,0.001,383,6.007229354035763e-7
100,0.001,384,6.329659334238716e-7
100,0.001,385,6.6856335396726e-7
100,0.001,386,7.079807280616657e-7
100,0.001,387,7.517594512095851e-7
100,0.001,388,8.00530401077047e-7
100,0.001,389,8.550301557581819e-7
100,0.001,390,9.161203311999389e-7
100,0.001,391,9.848106618056803e-7
100,0.001,392,1.0622865772405e-6
100,0.001,393,1.149942183886407e-6
100,0.001,394,1.2494197478819614e-6
100,0.001,395,1.362657004787832e-6
100,0.001,396,1.4919438975247536e-6
100,0.001,397,1.6399906794815435e-6
100,0.001,398,1.8100097263291078e-6
100,0.001,399,2.005813893457753e-6
